Timestamp(ms),Current(uA),D0-D7
0,16.342,00000000
0.01,16.167,00000000
0.02,16.298,00000000
0.03,16.342,00000000
0.04,16.298,00000000
0.05,16.036,00000000
0.06,16.211,00000000
0.07,16.167,00000000
0.08,16.167,00000000
0.09,16.298,00000000
0.1,16.254,00000000
0.11,16.211,00000000
0.12,16.123,00000000
0.13,16.123,00000000
0.14,15.948,00000000
0.15,16.079,00000000
0.16,16.036,00000000
0.17,15.992,00000000
0.18,16.036,00000000
0.19,15.948,00000000
0.2,15.904,00000000
0.21,15.992,00000000
0.22,16.036,00000000
0.23,15.992,00000000
0.24,15.817,00000000
0.25,15.773,00000000
0.26,15.860,00000000
0.27,15.729,00000000
0.28,15.598,00000000
0.29,15.860,00000000
0.3,15.817,00000000
0.31,15.992,00000000
0.32,15.992,00000000
0.33,15.948,00000000
0.34,15.773,00000000
0.35,15.860,00000000
0.36,15.685,00000000
0.37,15.729,00000000
0.38,15.773,00000000
0.39,15.685,00000000
0.4,15.860,00000000
0.41,16.123,00000000
0.42,16.123,00000000
0.43,16.254,00000000
0.44,16.473,00000000
0.45,16.736,00000000
0.46,16.692,00000000
0.47,16.867,00000000
0.48,31.447,00000000
0.49,40.467,00000000
0.5,41.868,00000000
0.51,41.911,00000000
0.52,41.693,00000000
0.53,41.561,00000000
0.54,41.430,00000000
0.55,41.430,00000000
0.56,41.167,00000000
0.57,41.123,00000000
0.58,41.080,00000000
0.59,41.080,00000000
0.6,40.861,00000000
0.61,41.080,00000000
0.62,40.861,00000000
0.63,40.904,00000000
0.64,40.686,00000000
0.65,40.642,00000000
0.66,40.642,00000000
0.67,40.554,00000000
0.68,40.729,00000000
0.69,40.510,00000000
0.7,40.467,00000000
0.71,40.423,00000000
0.72,40.379,00000000
0.73,40.423,00000000
0.74,40.204,00000000
0.75,40.160,00000000
0.76,40.160,00000000
0.77,39.985,00000000
0.78,40.116,00000000
0.79,39.941,00000000
0.8,40.029,00000000
0.81,39.722,00000000
0.82,39.854,00000000
0.83,39.766,00000000
0.84,39.897,00000000
0.85,39.854,00000000
0.86,39.941,00000000
0.87,39.810,00000000
0.88,39.854,00000000
0.89,39.897,00000000
0.9,39.766,00000000
0.91,39.810,00000000
0.92,39.679,00000000
0.93,39.810,00000000
0.94,39.679,00000000
0.95,39.854,00000000
0.96,39.635,00000000
0.97,39.679,00000000
0.98,39.547,00000000
0.99,39.372,00000000
1,39.328,00000000
1.01,39.372,00000000
1.02,39.547,00000000
1.03,39.372,00000000
1.04,39.460,00000000
1.05,39.416,00000000
1.06,39.503,00000000
1.07,39.503,00000000
1.08,44.933,00000000
1.09,44.933,00000000
1.1,866.075,00000000
1.11,1475.046,00000000
1.12,1906.003,00000000
1.13,3524.888,00000000
1.14,3228.904,00000000
1.15,3002.782,00000000
1.16,2719.798,00000000
1.17,2465.619,00000000
1.18,2252.938,00000000
1.19,2032.724,00000000
1.2,1831.324,00000000
1.21,1704.943,00000000
1.22,2328.120,00000000
1.23,3156.398,00000000
1.24,2989.258,00000000
1.25,2782.498,00000000
1.26,2532.337,00000000
1.27,2350.262,00000000
1.28,2155.877,00000000
1.29,1958.160,00000000
1.3,1809.501,00000000
1.31,1674.506,00000000
1.32,1574.684,00000000
1.33,1475.150,00000000
1.34,1358.670,00000000
1.35,1251.171,00000000
1.36,1118.343,00000000
1.37,998.817,00000000
1.38,892.456,00000000
1.39,845.765,00000000
1.4,811.848,00000000
1.41,773.734,00000000
1.42,701.860,00000000
1.43,634.357,00000000
1.44,583.821,00000000
1.45,571.199,00000000
1.46,545.970,00000000
1.47,529.162,00000000
1.48,529.162,00000000
1.49,597.718,00000000
1.5,509.392,00000000
1.51,436.655,00000000
1.52,101.018,00000000
1.53,97.594,00000000
1.54,92.463,00000000
1.55,89.045,00000000
1.56,84.775,00000000
1.57,83.495,00000000
1.58,77.952,00000000
1.59,76.673,00000000
1.6,73.692,00000000
1.61,70.286,00000000
1.62,67.308,00000000
1.63,66.458,00000000
1.64,63.482,00000000
1.65,61.782,00000000
1.66,60.083,00000000
1.67,58.385,00000000
1.68,56.263,00000000
1.69,56.263,00000000
1.7,54.565,00000000
1.71,53.293,00000000
1.72,51.597,00000000
1.73,50.325,00000000
1.74,50.749,00000000
1.75,49.901,00000000
1.76,48.206,00000000
1.77,47.782,00000000
1.78,46.511,00000000
1.79,47.359,00000000
1.8,45.241,00000000
1.81,46.088,00000000
1.82,44.394,00000000
1.83,46.511,00000000
1.84,45.664,00000000
1.85,44.817,00000000
1.86,43.124,00000000
1.87,43.124,00000000
1.88,39.643,00000000
1.89,34.503,00000000
1.9,30.297,00000000
1.91,10.869,00000000
1.92,10.825,00000000
1.93,10.563,00000000
1.94,10.519,00000000
1.95,10.387,00000000
1.96,10.344,00000000
1.97,10.081,00000000
1.98,9.906,00000000
1.99,9.818,00000000
2,9.774,00000000
2.01,9.687,00000000
2.02,9.643,00000000
2.03,9.468,00000000
2.04,9.337,00000000
2.05,9.468,00000000
2.06,9.249,00000000
2.07,9.205,00000000
2.08,9.030,00000000
2.09,8.943,00000000
2.1,8.943,00000000
2.11,8.767,00000000
2.12,8.811,00000000
2.13,8.724,00000000
2.14,8.680,00000000
2.15,8.592,00000000
2.16,8.592,00000000
2.17,8.505,00000000
2.18,8.461,00000000
2.19,8.198,00000000
2.2,8.330,00000000
2.21,8.198,00000000
2.22,8.023,00000000
2.23,8.023,00000000
2.24,8.067,00000000
2.25,7.892,00000000
2.26,7.936,00000000
2.27,7.892,00000000
2.28,7.760,00000000
2.29,7.936,00000000
2.3,7.673,00000000
2.31,7.848,00000000
2.32,7.760,00000000
2.33,7.760,00000000
2.34,7.848,00000000
2.35,7.760,00000000
2.36,7.848,00000000
2.37,7.760,00000000
2.38,7.979,00000000
2.39,7.804,00000000
2.4,7.717,00000000
2.41,7.979,00000000
2.42,7.848,00000000
2.43,7.848,00000000
2.44,7.936,00000000
2.45,8.067,00000000
2.46,8.242,00000000
2.47,8.155,00000000
2.48,8.023,00000000
2.49,8.155,00000000
2.5,8.242,00000000
2.51,8.155,00000000
2.52,8.198,00000000
2.53,8.330,00000000
2.54,8.373,00000000
2.55,8.505,00000000
2.56,8.636,00000000
2.57,8.592,00000000
2.58,8.636,00000000
2.59,8.592,00000000
2.6,8.592,00000000
2.61,8.505,00000000
2.62,8.505,00000000
2.63,8.461,00000000
2.64,8.505,00000000
2.65,8.636,00000000
2.66,8.680,00000000
2.67,8.767,00000000
2.68,8.855,00000000
2.69,9.074,00000000
2.7,9.162,00000000
2.71,9.380,00000000
2.72,9.424,00000000
2.73,9.599,00000000
2.74,9.556,00000000
2.75,9.687,00000000
2.76,9.556,00000000
2.77,9.599,00000000
2.78,9.643,00000000
2.79,9.599,00000000
2.8,9.731,00000000
2.81,9.862,00000000
2.82,9.906,00000000
2.83,10.081,00000000
2.84,10.256,00000000
2.85,10.300,00000000
2.86,10.344,00000000
2.87,10.431,00000000
2.88,10.387,00000000
2.89,10.387,00000000
2.9,10.563,00000000
2.91,10.782,00000000
2.92,10.913,00000000
2.93,10.957,00000000
2.94,11.000,00000000
2.95,10.869,00000000
2.96,11.088,00000000
2.97,11.000,00000000
2.98,11.176,00000000
2.99,11.219,00000000
3,11.263,00000000
3.01,11.263,00000000
3.02,11.088,00000000
3.03,11.176,00000000
3.04,11.176,00000000
3.05,11.394,00000000
3.06,11.263,00000000
3.07,11.394,00000000
3.08,11.351,00000000
3.09,11.570,00000000
3.1,11.701,00000000
3.11,11.745,00000000
3.12,11.876,00000000
3.13,12.007,00000000
3.14,12.051,00000000
3.15,12.051,00000000
3.16,12.095,00000000
3.17,12.314,00000000
3.18,12.358,00000000
3.19,12.489,00000000
3.2,12.620,00000000
3.21,12.796,00000000
3.22,13.014,00000000
3.23,12.927,00000000
3.24,13.146,00000000
3.25,13.014,00000000
3.26,13.014,00000000
3.27,13.014,00000000
3.28,12.971,00000000
3.29,13.102,00000000
3.3,13.146,00000000
3.31,13.233,00000000
3.32,13.146,00000000
3.33,13.365,00000000
3.34,13.409,00000000
3.35,13.277,00000000
3.36,13.409,00000000
3.37,13.627,00000000
3.38,13.365,00000000
3.39,13.627,00000000
3.4,13.846,00000000
3.41,13.715,00000000
3.42,13.759,00000000
3.43,13.759,00000000
3.44,13.715,00000000
3.45,13.846,00000000
3.46,13.803,00000000
3.47,13.890,00000000
3.48,13.934,00000000
3.49,14.065,00000000
3.5,14.021,00000000
3.51,13.934,00000000
3.52,13.934,00000000
3.53,14.021,00000000
3.54,13.978,00000000
3.55,14.109,00000000
3.56,14.328,00000000
3.57,14.372,00000000
3.58,14.328,00000000
3.59,14.240,00000000
3.6,14.240,00000000
3.61,14.372,00000000
3.62,14.547,00000000
3.63,14.547,00000000
3.64,14.547,00000000
3.65,14.634,00000000
3.66,14.591,00000000
3.67,14.678,00000000
3.68,14.722,00000000
3.69,14.897,00000000
3.7,15.072,00000000
3.71,15.423,00000000
3.72,15.554,00000000
3.73,15.554,00000000
3.74,15.685,00000000
3.75,15.860,00000000
3.76,15.729,00000000
3.77,15.860,00000000
3.78,15.773,00000000
3.79,15.817,00000000
3.8,15.992,00000000
3.81,15.948,00000000
3.82,15.948,00000000
3.83,16.036,00000000
3.84,15.948,00000000
3.85,16.167,00000000
3.86,16.386,00000000
3.87,16.342,00000000
3.88,16.517,00000000
3.89,16.473,00000000
3.9,16.473,00000000
3.91,16.561,00000000
3.92,16.473,00000000
3.93,16.342,00000000
3.94,16.561,00000000
3.95,16.736,00000000
3.96,16.867,00000000
3.97,16.824,00000000
3.98,16.911,00000000
3.99,16.736,00000000
4,16.911,00000000
4.01,16.999,00000000
4.02,16.999,00000000
4.03,17.174,00000000
4.04,17.305,00000000
4.05,17.305,00000000
4.06,17.393,00000000
4.07,17.393,00000000
4.08,17.612,00000000
4.09,17.393,00000000
4.1,17.437,00000000
4.11,17.480,00000000
4.12,17.568,00000000
4.13,17.568,00000000
4.14,17.437,00000000
4.15,17.612,00000000
4.16,17.524,00000000
4.17,17.612,00000000
4.18,17.524,00000000
4.19,17.568,00000000
4.2,17.524,00000000
4.21,17.480,00000000
4.22,17.612,00000000
4.23,17.437,00000000
4.24,17.612,00000000
4.25,17.612,00000000
4.26,17.612,00000000
4.27,17.655,00000000
4.28,17.874,00000000
4.29,17.612,00000000
4.3,17.612,00000000
4.31,17.612,00000000
4.32,17.218,00000000
4.33,17.349,00000000
4.34,17.480,00000000
4.35,17.524,00000000
4.36,17.699,00000000
4.37,17.787,00000000
4.38,17.831,00000000
4.39,17.874,00000000
4.4,17.962,00000000
4.41,18.050,00000000
4.42,17.918,00000000
4.43,17.743,00000000
4.44,17.787,00000000
4.45,17.699,00000000
4.46,17.655,00000000
4.47,17.480,00000000
4.48,17.612,00000000
4.49,17.568,00000000
4.5,17.568,00000000
4.51,17.568,00000000
4.52,17.699,00000000
4.53,17.655,00000000
4.54,17.699,00000000
4.55,17.612,00000000
4.56,17.612,00000000
4.57,17.568,00000000
4.58,17.568,00000000
4.59,17.437,00000000
4.6,17.568,00000000
4.61,17.699,00000000
4.62,17.655,00000000
4.63,17.743,00000000
4.64,17.787,00000000
4.65,17.874,00000000
4.66,17.874,00000000
4.67,18.050,00000000
4.68,17.787,00000000
4.69,17.831,00000000
4.7,17.743,00000000
4.71,17.787,00000000
4.72,17.787,00000000
4.73,17.831,00000000
4.74,17.787,00000000
4.75,17.962,00000000
4.76,17.962,00000000
4.77,17.962,00000000
4.78,17.918,00000000
4.79,17.962,00000000
4.8,17.831,00000000
4.81,17.831,00000000
4.82,17.787,00000000
4.83,17.831,00000000
4.84,17.655,00000000
4.85,17.831,00000000
4.86,17.787,00000000
4.87,17.787,00000000
4.88,17.787,00000000
4.89,18.006,00000000
4.9,18.006,00000000
4.91,17.962,00000000
4.92,17.918,00000000
4.93,17.874,00000000
4.94,18.006,00000000
4.95,18.050,00000000
4.96,17.962,00000000
4.97,18.050,00000000
4.98,18.137,00000000
4.99,18.137,00000000
5,18.137,00000000
5.01,18.006,00000000
5.02,18.093,00000000
5.03,18.225,00000000
5.04,18.050,00000000
5.05,18.137,00000000
5.06,18.181,00000000
5.07,18.268,00000000
5.08,18.225,00000000
5.09,18.531,00000000
5.1,18.575,00000000
5.11,18.444,00000000
5.12,18.356,00000000
5.13,18.400,00000000
5.14,18.356,00000000
5.15,18.400,00000000
5.16,18.137,00000000
5.17,18.181,00000000
5.18,18.356,00000000
5.19,18.312,00000000
5.2,18.312,00000000
5.21,18.268,00000000
5.22,18.268,00000000
5.23,18.400,00000000
5.24,18.400,00000000
5.25,18.225,00000000
5.26,18.312,00000000
5.27,18.312,00000000
5.28,18.137,00000000
5.29,17.874,00000000
5.3,17.874,00000000
5.31,17.831,00000000
5.32,17.787,00000000
5.33,17.612,00000000
5.34,17.743,00000000
5.35,17.612,00000000
5.36,17.480,00000000
5.37,17.393,00000000
5.38,17.655,00000000
5.39,17.831,00000000
5.4,17.962,00000000
5.41,17.918,00000000
5.42,17.831,00000000
5.43,17.962,00000000
5.44,18.050,00000000
5.45,18.137,00000000
5.46,18.137,00000000
5.47,18.093,00000000
5.48,18.006,00000000
5.49,18.093,00000000
5.5,18.050,00000000
5.51,18.050,00000000
5.52,18.006,00000000
5.53,17.962,00000000
5.54,17.918,00000000
5.55,17.918,00000000
5.56,18.050,00000000
5.57,17.874,00000000
5.58,17.743,00000000
5.59,17.874,00000000
5.6,17.831,00000000
5.61,17.743,00000000
5.62,17.787,00000000
5.63,17.655,00000000
5.64,17.743,00000000
5.65,17.831,00000000
5.66,17.699,00000000
5.67,17.918,00000000
5.68,18.050,00000000
5.69,17.655,00000000
5.7,17.831,00000000
5.71,17.655,00000000
5.72,17.874,00000000
5.73,17.962,00000000
5.74,17.831,00000000
5.75,17.918,00000000
5.76,17.831,00000000
5.77,17.831,00000000
5.78,17.699,00000000
5.79,17.612,00000000
5.8,17.568,00000000
5.81,17.568,00000000
5.82,17.612,00000000
5.83,17.524,00000000
5.84,17.261,00000000
5.85,17.130,00000000
5.86,17.261,00000000
5.87,17.437,00000000
5.88,17.524,00000000
5.89,17.612,00000000
5.9,17.787,00000000
5.91,17.612,00000000
5.92,17.787,00000000
5.93,17.655,00000000
5.94,17.874,00000000
5.95,17.787,00000000
5.96,17.787,00000000
5.97,17.655,00000000
5.98,17.699,00000000
5.99,17.699,00000000
6,17.524,00000000
6.01,17.612,00000000
6.02,17.524,00000000
6.03,17.612,00000000
6.04,17.655,00000000
6.05,17.480,00000000
6.06,17.480,00000000
6.07,17.393,00000000
6.08,17.130,00000000
6.09,17.130,00000000
6.1,16.824,00000000
6.11,16.911,00000000
6.12,16.911,00000000
6.13,16.780,00000000
6.14,16.692,00000000
6.15,16.736,00000000
6.16,16.692,00000000
6.17,16.605,00000000
6.18,16.648,00000000
6.19,16.386,00000000
6.2,16.430,00000000
6.21,16.911,00000000
6.22,16.736,00000000
6.23,16.692,00000000
6.24,16.736,00000000
6.25,16.648,00000000
6.26,16.736,00000000
6.27,16.780,00000000
6.28,16.648,00000000
6.29,16.824,00000000
6.3,16.692,00000000
6.31,16.824,00000000
6.32,16.911,00000000
6.33,16.911,00000000
6.34,16.911,00000000
6.35,16.780,00000000
6.36,16.780,00000000
6.37,16.736,00000000
6.38,16.824,00000000
6.39,16.911,00000000
6.4,16.911,00000000
6.41,16.999,00000000
6.42,16.824,00000000
6.43,16.999,00000000
6.44,16.692,00000000
6.45,16.736,00000000
6.46,16.605,00000000
6.47,16.648,00000000
6.48,16.824,00000000
6.49,16.473,00000000
6.5,16.605,00000000
6.51,16.605,00000000
6.52,16.692,00000000
6.53,16.517,00000000
6.54,16.605,00000000
6.55,16.605,00000000
6.56,16.517,00000000
6.57,16.430,00000000
6.58,16.473,00000000
6.59,16.517,00000000
6.6,16.824,00000000
6.61,16.824,00000000
6.62,16.692,00000000
6.63,16.692,00000000
6.64,16.692,00000000
6.65,16.648,00000000
6.66,16.561,00000000
6.67,16.517,00000000
6.68,16.473,00000000
6.69,16.298,00000000
6.7,16.430,00000000
6.71,16.342,00000000
6.72,16.211,00000000
6.73,16.167,00000000
6.74,16.079,00000000
6.75,16.211,00000000
6.76,16.167,00000000
6.77,16.211,00000000
6.78,16.079,00000000
6.79,16.079,00000000
6.8,15.904,00000000
6.81,15.992,00000000
6.82,15.904,00000000
6.83,15.904,00000000
6.84,15.773,00000000
6.85,15.817,00000000
6.86,15.773,00000000
6.87,15.817,00000000
6.88,15.860,00000000
6.89,15.641,00000000
6.9,15.641,00000000
6.91,15.466,00000000
6.92,15.641,00000000
6.93,15.641,00000000
6.94,15.773,00000000
6.95,15.860,00000000
6.96,15.729,00000000
6.97,15.598,00000000
6.98,15.904,00000000
6.99,15.948,00000000
7,15.817,00000000
7.01,15.860,00000000
7.02,15.860,00000000
7.03,15.685,00000000
7.04,15.510,00000000
7.05,15.729,00000000
7.06,15.466,00000000
7.07,15.773,00000000
7.08,15.641,00000000
7.09,15.641,00000000
7.1,15.598,00000000
7.11,15.510,00000000
7.12,15.510,00000000
7.13,15.466,00000000
7.14,15.510,00000000
7.15,15.685,00000000
7.16,15.641,00000000
7.17,15.598,00000000
7.18,15.773,00000000
7.19,15.641,00000000
7.2,15.641,00000000
7.21,15.641,00000000
7.22,15.641,00000000
7.23,15.466,00000000
7.24,15.466,00000000
7.25,15.423,00000000
7.26,15.291,00000000
7.27,15.335,00000000
7.28,15.335,00000000
7.29,15.204,00000000
7.3,15.160,00000000
7.31,15.466,00000000
7.32,15.335,00000000
7.33,15.291,00000000
7.34,15.335,00000000
7.35,15.466,00000000
7.36,15.379,00000000
7.37,15.335,00000000
7.38,15.379,00000000
7.39,15.160,00000000
7.4,15.247,00000000
7.41,15.160,00000000
7.42,15.072,00000000
7.43,15.028,00000000
7.44,14.941,00000000
7.45,14.897,00000000
7.46,14.941,00000000
7.47,15.028,00000000
7.48,15.028,00000000
7.49,15.116,00000000
7.5,15.204,00000000
7.51,15.204,00000000
7.52,15.116,00000000
7.53,15.423,00000000
7.54,15.291,00000000
7.55,15.247,00000000
7.56,15.116,00000000
7.57,15.028,00000000
7.58,15.028,00000000
7.59,14.766,00000000
7.6,14.853,00000000
7.61,14.853,00000000
7.62,14.985,00000000
7.63,14.897,00000000
7.64,14.853,00000000
7.65,14.853,00000000
7.66,14.722,00000000
7.67,14.985,00000000
7.68,14.897,00000000
7.69,14.853,00000000
7.7,14.678,00000000
7.71,14.678,00000000
7.72,14.766,00000000
7.73,14.766,00000000
7.74,14.766,00000000
7.75,14.722,00000000
7.76,14.678,00000000
7.77,14.722,00000000
7.78,14.722,00000000
7.79,14.634,00000000
7.8,14.678,00000000
7.81,14.722,00000000
7.82,14.591,00000000
7.83,14.591,00000000
7.84,14.459,00000000
7.85,14.503,00000000
7.86,14.503,00000000
7.87,14.547,00000000
7.88,14.459,00000000
7.89,14.459,00000000
7.9,14.240,00000000
7.91,14.503,00000000
7.92,14.328,00000000
7.93,14.547,00000000
7.94,14.459,00000000
7.95,14.503,00000000
7.96,14.503,00000000
7.97,14.503,00000000
7.98,14.328,00000000
7.99,14.547,00000000
8,14.328,00000000
8.01,14.240,00000000
8.02,14.284,00000000
8.03,14.153,00000000
8.04,14.284,00000000
8.05,14.021,00000000
8.06,14.065,00000000
8.07,14.284,00000000
8.08,14.459,00000000
8.09,14.065,00000000
8.1,14.240,00000000
8.11,14.109,00000000
8.12,14.065,00000000
8.13,13.978,00000000
8.14,14.109,00000000
8.15,14.197,00000000
8.16,14.109,00000000
8.17,14.109,00000000
8.18,14.197,00000000
8.19,14.065,00000000
8.2,14.284,00000000
8.21,14.240,00000000
8.22,14.065,00000000
8.23,14.153,00000000
8.24,14.240,00000000
8.25,14.328,00000000
8.26,14.109,00000000
8.27,14.197,00000000
8.28,14.240,00000000
8.29,14.197,00000000
8.3,14.240,00000000
8.31,14.197,00000000
8.32,14.153,00000000
8.33,14.109,00000000
8.34,14.153,00000000
8.35,14.021,00000000
8.36,13.934,00000000
8.37,14.065,00000000
8.38,13.846,00000000
8.39,13.803,00000000
8.4,13.759,00000000
8.41,13.803,00000000
8.42,13.759,00000000
8.43,13.803,00000000
8.44,13.934,00000000
8.45,13.759,00000000
8.46,14.021,00000000
8.47,14.021,00000000
8.48,14.153,00000000
8.49,14.197,00000000
8.5,14.153,00000000
8.51,14.109,00000000
8.52,14.197,00000000
8.53,14.021,00000000
8.54,13.846,00000000
8.55,13.890,00000000
8.56,13.627,00000000
8.57,13.803,00000000
8.58,13.671,00000000
8.59,13.671,00000000
8.6,13.715,00000000
8.61,13.715,00000000
8.62,13.846,00000000
8.63,13.846,00000000
8.64,13.846,00000000
8.65,13.759,00000000
8.66,13.890,00000000
8.67,13.846,00000000
8.68,13.671,00000000
8.69,13.803,00000000
8.7,13.627,00000000
8.71,13.846,00000000
8.72,13.540,00000000
8.73,13.715,00000000
8.74,13.540,00000000
8.75,13.584,00000000
8.76,13.540,00000000
8.77,13.365,00000000
8.78,13.496,00000000
8.79,13.496,00000000
8.8,13.321,00000000
8.81,13.190,00000000
8.82,13.321,00000000
8.83,13.409,00000000
8.84,13.409,00000000
8.85,13.190,00000000
8.86,13.233,00000000
8.87,13.233,00000000
8.88,13.233,00000000
8.89,13.233,00000000
8.9,13.058,00000000
8.91,13.058,00000000
8.92,13.058,00000000
8.93,12.839,00000000
8.94,13.058,00000000
8.95,12.839,00000000
8.96,13.146,00000000
8.97,13.058,00000000
8.98,13.014,00000000
8.99,13.014,00000000
9,12.971,00000000
9.01,12.883,00000000
9.02,13.102,00000000
9.03,12.971,00000000
9.04,12.971,00000000
9.05,13.233,00000000
9.06,13.321,00000000
9.07,13.365,00000000
9.08,13.321,00000000
9.09,13.190,00000000
9.1,13.233,00000000
9.11,13.277,00000000
9.12,13.409,00000000
9.13,13.321,00000000
9.14,13.102,00000000
9.15,13.014,00000000
9.16,13.146,00000000
9.17,13.058,00000000
9.18,12.971,00000000
9.19,13.014,00000000
9.2,12.971,00000000
9.21,12.971,00000000
9.22,12.971,00000000
9.23,12.971,00000000
9.24,13.014,00000000
9.25,13.058,00000000
9.26,13.190,00000000
9.27,13.058,00000000
9.28,13.058,00000000
9.29,13.058,00000000
9.3,13.146,00000000
9.31,13.146,00000000
9.32,13.102,00000000
9.33,13.058,00000000
9.34,13.014,00000000
9.35,13.102,00000000
9.36,12.971,00000000
9.37,13.014,00000000
9.38,13.146,00000000
9.39,13.014,00000000
9.4,13.058,00000000
9.41,13.102,00000000
9.42,13.102,00000000
9.43,13.277,00000000
9.44,13.277,00000000
9.45,13.277,00000000
9.46,13.190,00000000
9.47,13.190,00000000
9.48,13.190,00000000
9.49,13.190,00000000
9.5,13.190,00000000
9.51,12.927,00000000
9.52,12.971,00000000
9.53,13.146,00000000
9.54,12.883,00000000
9.55,12.839,00000000
9.56,12.883,00000000
9.57,12.708,00000000
9.58,12.664,00000000
9.59,12.533,00000000
9.6,12.708,00000000
9.61,12.708,00000000
9.62,12.577,00000000
9.63,12.620,00000000
9.64,12.708,00000000
9.65,12.533,00000000
9.66,12.577,00000000
9.67,12.401,00000000
9.68,12.314,00000000
9.69,12.314,00000000
9.7,12.401,00000000
9.71,12.489,00000000
9.72,12.445,00000000
9.73,12.445,00000000
9.74,12.489,00000000
9.75,12.445,00000000
9.76,12.489,00000000
9.77,12.577,00000000
9.78,12.489,00000000
9.79,12.489,00000000
9.8,12.314,00000000
9.81,12.139,00000000
9.82,12.358,00000000
9.83,12.051,00000000
9.84,12.226,00000000
9.85,12.183,00000000
9.86,12.445,00000000
9.87,12.533,00000000
9.88,12.401,00000000
9.89,12.401,00000000
9.9,12.358,00000000
9.91,12.445,00000000
9.92,12.358,00000000
9.93,12.445,00000000
9.94,12.358,00000000
9.95,12.401,00000000
9.96,12.358,00000000
9.97,12.401,00000000
9.98,12.270,00000000
9.99,12.358,00000000
10,12.401,00000000
10.01,12.358,00000000
10.02,12.401,00000000
10.03,12.445,00000000
10.04,12.533,00000000
10.05,12.401,00000000
10.06,12.533,00000000
10.07,12.489,00000000
10.08,12.533,00000000
10.09,12.445,00000000
10.1,12.445,00000000
10.11,12.270,00000000
10.12,12.489,00000000
10.13,12.183,00000000
10.14,12.226,00000000
10.15,12.226,00000000
10.16,12.226,00000000
10.17,12.139,00000000
10.18,12.183,00000000
10.19,12.270,00000000
10.2,12.445,00000000
10.21,12.226,00000000
10.22,12.139,00000000
10.23,11.964,00000000
10.24,12.007,00000000
10.25,12.007,00000000
10.26,12.051,00000000
10.27,12.051,00000000
10.28,12.007,00000000
10.29,12.095,00000000
10.3,11.964,00000000
10.31,11.964,00000000
10.32,11.789,00000000
10.33,11.832,00000000
10.34,11.613,00000000
10.35,11.745,00000000
10.36,11.832,00000000
10.37,11.789,00000000
10.38,11.876,00000000
10.39,11.832,00000000
10.4,11.832,00000000
10.41,11.789,00000000
10.42,12.051,00000000
10.43,12.226,00000000
10.44,12.270,00000000
10.45,12.226,00000000
10.46,12.183,00000000
10.47,12.051,00000000
10.48,11.920,00000000
10.49,11.964,00000000
10.5,12.007,00000000
10.51,12.007,00000000
10.52,11.920,00000000
10.53,11.832,00000000
10.54,12.007,00000000
10.55,11.876,00000000
10.56,11.876,00000000
10.57,11.964,00000000
10.58,11.964,00000000
10.59,11.964,00000000
10.6,11.876,00000000
10.61,11.745,00000000
10.62,11.657,00000000
10.63,11.613,00000000
10.64,11.920,00000000
10.65,11.832,00000000
10.66,11.745,00000000
10.67,11.570,00000000
10.68,11.832,00000000
10.69,11.613,00000000
10.7,11.482,00000000
10.71,11.482,00000000
10.72,11.351,00000000
10.73,11.438,00000000
10.74,11.570,00000000
10.75,11.657,00000000
10.76,11.613,00000000
10.77,11.657,00000000
10.78,11.745,00000000
10.79,11.526,00000000
10.8,11.657,00000000
10.81,11.570,00000000
10.82,11.526,00000000
10.83,11.482,00000000
10.84,11.438,00000000
10.85,11.263,00000000
10.86,11.526,00000000
10.87,11.613,00000000
10.88,11.526,00000000
10.89,11.613,00000000
10.9,11.482,00000000
10.91,11.526,00000000
10.92,11.526,00000000
10.93,11.570,00000000
10.94,11.482,00000000
10.95,11.613,00000000
10.96,11.482,00000000
10.97,11.613,00000000
10.98,11.526,00000000
10.99,11.745,00000000
11,11.876,00000000
11.01,11.964,00000000
11.02,11.876,00000000
11.03,11.789,00000000
11.04,11.789,00000000
11.05,11.745,00000000
11.06,11.657,00000000
11.07,11.745,00000000
11.08,11.613,00000000
11.09,11.526,00000000
11.1,11.570,00000000
11.11,11.570,00000000
11.12,11.394,00000000
11.13,11.570,00000000
11.14,11.351,00000000
11.15,11.482,00000000
11.16,11.394,00000000
11.17,11.351,00000000
11.18,11.482,00000000
11.19,11.219,00000000
11.2,11.176,00000000
11.21,11.088,00000000
11.22,11.132,00000000
11.23,11.000,00000000
11.24,10.957,00000000
11.25,10.913,00000000
11.26,10.957,00000000
11.27,11.132,00000000
11.28,11.307,00000000
11.29,11.176,00000000
11.3,11.351,00000000
11.31,11.394,00000000
11.32,11.438,00000000
11.33,11.307,00000000
11.34,11.176,00000000
11.35,11.132,00000000
11.36,11.176,00000000
11.37,11.132,00000000
11.38,11.000,00000000
11.39,10.913,00000000
11.4,10.825,00000000
11.41,10.782,00000000
11.42,10.957,00000000
11.43,10.913,00000000
11.44,10.869,00000000
11.45,10.650,00000000
11.46,10.519,00000000
11.47,10.606,00000000
11.48,10.606,00000000
11.49,10.475,00000000
11.5,10.563,00000000
11.51,10.387,00000000
11.52,10.606,00000000
11.53,10.387,00000000
11.54,10.519,00000000
11.55,10.256,00000000
11.56,10.519,00000000
11.57,10.475,00000000
11.58,10.519,00000000
11.59,10.738,00000000
11.6,10.782,00000000
11.61,10.650,00000000
11.62,10.475,00000000
11.63,10.694,00000000
