Timestamp(ms),Current(uA),D0-D7
1138.04,33.899,00000000
1138.05,33.855,00000000
1138.06,33.899,00000000
1138.07,33.855,00000000
1138.08,33.943,00000000
1138.09,33.724,00000000
1138.1,33.593,00000000
1138.11,33.593,00000000
1138.12,33.724,00000000
1138.13,33.505,00000000
1138.14,33.505,00000000
1138.15,33.593,00000000
1138.16,33.417,00000000
1138.17,33.374,00000000
1138.18,33.242,00000000
1138.19,33.374,00000000
1138.2,32.980,00000000
1138.21,32.936,00000000
1138.22,33.023,00000000
1138.23,32.892,00000000
1138.24,33.155,00000000
1138.25,32.936,00000000
1138.26,33.023,00000000
1138.27,32.980,00000000
1138.28,32.848,00000000
1138.29,32.848,00000000
1138.3,32.673,00000000
1138.31,32.717,00000000
1138.32,32.673,00000000
1138.33,32.761,00000000
1138.34,32.848,00000000
1138.35,32.848,00000000
1138.36,32.629,00000000
1138.37,32.629,00000000
1138.38,32.761,00000000
1138.39,32.410,00000000
1138.4,32.673,00000000
1138.41,32.629,00000000
1138.42,32.673,00000000
1138.43,32.629,00000000
1138.44,32.629,00000000
1138.45,32.673,00000000
1138.46,32.498,00000000
1138.47,32.323,00000000
1138.48,32.410,00000000
1138.49,32.192,00000000
1138.5,32.192,00000000
1138.51,32.235,00000000
1138.52,32.235,00000000
1138.53,31.929,00000000
1138.54,32.016,00000000
1138.55,31.973,00000000
1138.56,31.754,00000000
1138.57,31.579,00000000
1138.58,31.754,00000000
1138.59,31.710,00000000
1138.6,31.841,00000000
1138.61,31.973,00000000
1138.62,31.973,00000000
1138.63,31.973,00000000
1138.64,31.885,00000000
1138.65,31.798,00000000
1138.66,31.798,00000000
1138.67,31.666,00000000
1138.68,31.622,00000000
1138.69,31.579,00000000
1138.7,31.579,00000000
1138.71,31.360,00000000
1138.72,31.228,00000000
1138.73,31.272,00000000
1138.74,31.316,00000000
1138.75,31.228,00000000
1138.76,31.141,00000000
1138.77,31.053,00000000
1138.78,31.141,00000000
1138.79,30.922,00000000
1138.8,30.922,00000000
1138.81,30.966,00000000
1138.82,30.922,00000000
1138.83,30.790,00000000
1138.84,30.922,00000000
1138.85,31.009,00000000
1138.86,31.053,00000000
1138.87,31.097,00000000
1138.88,30.966,00000000
1138.89,30.966,00000000
1138.9,30.922,00000000
1138.91,30.966,00000000
1138.92,30.878,00000000
1138.93,30.878,00000000
1138.94,30.922,00000000
1138.95,30.703,00000000
1138.96,30.834,00000000
1138.97,30.747,00000000
1138.98,30.528,00000000
1138.99,30.747,00000000
1139,30.747,00000000
1139.01,30.703,00000000
1139.02,30.528,00000000
1139.03,30.484,00000000
1139.04,30.615,00000000
1139.05,30.615,00000000
1139.06,30.747,00000000
1139.07,30.615,00000000
1139.08,30.615,00000000
1139.09,30.659,00000000
1139.1,30.615,00000000
1139.11,30.440,00000000
1139.12,30.572,00000000
1139.13,30.396,00000000
1139.14,30.221,00000000
1139.15,30.353,00000000
1139.16,30.178,00000000
1139.17,30.046,00000000
1139.18,30.134,00000000
1139.19,30.046,00000000
1139.2,29.959,00000000
1139.21,30.002,00000000
1139.22,29.740,00000000
1139.23,29.740,00000000
1139.24,29.827,00000000
1139.25,29.871,00000000
1139.26,29.740,00000000
1139.27,29.783,00000000
1139.28,29.871,00000000
1139.29,29.696,00000000
1139.3,29.740,00000000
1139.31,29.652,00000000
1139.32,29.477,00000000
1139.33,29.302,00000000
1139.34,29.127,00000000
1139.35,29.389,00000000
1139.36,29.258,00000000
1139.37,29.083,00000000
1139.38,29.083,00000000
1139.39,29.127,00000000
1139.4,29.039,00000000
1139.41,29.127,00000000
1139.42,29.171,00000000
1139.43,28.952,00000000
1139.44,29.039,00000000
1139.45,29.039,00000000
1139.46,29.171,00000000
1139.47,29.171,00000000
1139.48,29.214,00000000
1139.49,29.214,00000000
1139.5,29.039,00000000
1139.51,29.214,00000000
1139.52,29.346,00000000
1139.53,29.302,00000000
1139.54,29.214,00000000
1139.55,29.127,00000000
1139.56,29.039,00000000
1139.57,28.995,00000000
1139.58,28.908,00000000
1139.59,28.995,00000000
1139.6,29.214,00000000
1139.61,29.039,00000000
1139.62,29.214,00000000
1139.63,29.171,00000000
1139.64,28.820,00000000
1139.65,28.776,00000000
1139.66,28.908,00000000
1139.67,28.689,00000000
1139.68,28.689,00000000
1139.69,28.601,00000000
1139.7,28.601,00000000
1139.71,28.645,00000000
1139.72,28.776,00000000
1139.73,28.689,00000000
1139.74,28.514,00000000
1139.75,28.689,00000000
1139.76,28.558,00000000
1139.77,28.514,00000000
1139.78,28.645,00000000
1139.79,28.426,00000000
1139.8,28.470,00000000
1139.81,28.163,00000000
1139.82,28.207,00000000
1139.83,28.207,00000000
1139.84,28.251,00000000
1139.85,28.207,00000000
1139.86,28.076,00000000
1139.87,28.076,00000000
1139.88,27.988,00000000
1139.89,27.857,00000000
1139.9,27.813,00000000
1139.91,27.857,00000000
1139.92,27.813,00000000
1139.93,27.726,00000000
1139.94,27.813,00000000
1139.95,27.682,00000000
1139.96,27.901,00000000
1139.97,27.901,00000000
1139.98,27.945,00000000
1139.99,27.769,00000000
1140,27.769,00000000
1140.01,27.726,00000000
1140.02,27.551,00000000
1140.03,27.638,00000000
1140.04,27.638,00000000
1140.05,27.507,00000000
1140.06,27.463,00000000
1140.07,27.200,00000000
1140.08,27.419,00000000
1140.09,27.594,00000000
1140.1,27.463,00000000
1140.11,27.419,00000000
1140.12,27.594,00000000
1140.13,27.507,00000000
1140.14,27.551,00000000
1140.15,27.419,00000000
1140.16,27.244,00000000
1140.17,27.244,00000000
1140.18,27.375,00000000
1140.19,27.113,00000000
1140.2,27.288,00000000
1140.21,27.507,00000000
1140.22,27.332,00000000
1140.23,27.375,00000000
1140.24,27.288,00000000
1140.25,27.200,00000000
1140.26,27.113,00000000
1140.27,27.463,00000000
1140.28,27.594,00000000
1140.29,27.551,00000000
1140.3,27.551,00000000
1140.31,27.507,00000000
1140.32,27.375,00000000
1140.33,27.419,00000000
1140.34,27.419,00000000
1140.35,27.244,00000000
1140.36,27.200,00000000
1140.37,27.156,00000000
1140.38,27.025,00000000
1140.39,26.938,00000000
1140.4,26.981,00000000
1140.41,26.894,00000000
1140.42,26.675,00000000
1140.43,26.631,00000000
1140.44,26.587,00000000
1140.45,26.719,00000000
1140.46,26.456,00000000
1140.47,26.719,00000000
1140.48,26.631,00000000
1140.49,26.456,00000000
1140.5,26.237,00000000
1140.51,26.325,00000000
1140.52,26.281,00000000
1140.53,26.368,00000000
1140.54,26.325,00000000
1140.55,25.974,00000000
1140.56,26.237,00000000
1140.57,26.193,00000000
1140.58,26.106,00000000
1140.59,25.974,00000000
1140.6,26.368,00000000
1140.61,26.281,00000000
1140.62,26.281,00000000
1140.63,26.412,00000000
1140.64,26.631,00000000
1140.65,26.719,00000000
1140.66,45.108,00000000
1140.67,106.384,00000000
1140.68,171.749,00000000
1140.69,225.761,00000000
1140.7,469.525,00000000
1140.71,465.407,00000000
1140.72,459.921,00000000
1140.73,453.526,00000000
1140.74,448.507,00000000
1140.75,441.670,00000000
1140.76,436.206,00000000
1140.77,436.661,00000000
1140.78,433.476,00000000
1140.79,427.565,00000000
1140.8,422.114,00000000
1140.81,415.308,00000000
1140.82,411.681,00000000
1140.83,408.963,00000000
1140.84,403.982,00000000
1140.85,398.553,00000000
1140.86,395.389,00000000
1140.87,392.226,00000000
1140.88,391.323,00000000
1140.89,389.517,00000000
1140.9,384.102,00000000
1140.91,376.440,00000000
1140.92,373.287,00000000
1140.93,366.539,00000000
1140.94,362.044,00000000
1140.95,361.146,00000000
1140.96,355.309,00000000
1140.97,349.478,00000000
1140.98,350.375,00000000
1140.99,344.997,00000000
1141,339.177,00000000
1141.01,335.598,00000000
1141.02,330.681,00000000
1141.03,323.537,00000000
1141.04,321.306,00000000
1141.05,318.185,00000000
1141.06,318.185,00000000
1141.07,313.729,00000000
1141.08,312.392,00000000
1141.09,304.827,00000000
1141.1,299.937,00000000
1141.11,294.163,00000000
1141.12,290.614,00000000
1141.13,289.283,00000000
1141.14,281.749,00000000
1141.15,283.521,00000000
1141.16,281.306,00000000
1141.17,279.092,00000000
1141.18,278.650,00000000
1141.19,276.879,00000000
1141.2,271.572,00000000
1141.21,267.153,00000000
1141.22,264.504,00000000
1141.23,259.208,00000000
1141.24,255.681,00000000
1141.25,252.156,00000000
1141.26,249.513,00000000
1141.27,248.193,00000000
1141.28,244.672,00000000
1141.29,241.154,00000000
1141.3,240.275,00000000
1141.31,237.639,00000000
1141.32,237.199,00000000
1141.33,234.564,00000000
1141.34,234.125,00000000
1141.35,235.882,00000000
1141.36,235.003,00000000
1141.37,230.175,00000000
1141.38,226.667,00000000
1141.39,223.599,00000000
1141.4,218.343,00000000
1141.41,213.967,00000000
1141.42,210.906,00000000
1141.43,209.595,00000000
1141.44,207.847,00000000
1141.45,206.536,00000000
1141.46,203.480,00000000
1141.47,202.607,00000000
1141.48,199.552,00000000
1141.49,195.628,00000000
1141.5,193.884,00000000
1141.51,193.013,00000000
1141.52,193.884,00000000
1141.53,193.884,00000000
1141.54,191.706,00000000
1141.55,189.529,00000000
1141.56,187.787,00000000
1141.57,184.306,00000000
1141.58,182.567,00000000
1141.59,178.654,00000000
1141.6,174.311,00000000
1141.61,170.405,00000000
1141.62,170.839,00000000
1141.63,169.971,00000000
1141.64,168.236,00000000
1141.65,168.236,00000000
1141.66,170.405,00000000
1141.67,168.670,00000000
1141.68,167.369,00000000
1141.69,163.468,00000000
1141.7,161.302,00000000
1141.71,156.540,00000000
1141.72,155.242,00000000
1141.73,154.377,00000000
1141.74,153.512,00000000
1141.75,151.351,00000000
1141.76,149.622,00000000
1141.77,147.462,00000000
1141.78,144.007,00000000
1141.79,146.598,00000000
1141.8,145.734,00000000
1141.81,144.007,00000000
1141.82,141.418,00000000
1141.83,140.986,00000000
1141.84,138.398,00000000
1141.85,138.398,00000000
1141.86,138.398,00000000
1141.87,135.381,00000000
1141.88,132.796,00000000
1141.89,130.212,00000000
1141.9,130.642,00000000
1141.91,129.351,00000000
1141.92,127.629,00000000
1141.93,127.629,00000000
1141.94,125.048,00000000
1141.95,123.758,00000000
1141.96,125.048,00000000
1141.97,123.328,00000000
1141.98,120.749,00000000
1141.99,118.600,00000000
1142,116.453,00000000
1142.01,115.165,00000000
1142.02,113.448,00000000
1142.03,113.877,00000000
1142.04,110.874,00000000
1142.05,109.587,00000000
1142.06,110.016,00000000
1142.07,110.016,00000000
1142.08,109.159,00000000
1142.09,108.301,00000000
1142.1,105.301,00000000
1142.11,106.586,00000000
1142.12,104.872,00000000
1142.13,104.872,00000000
1142.14,101.018,00000000
1142.15,101.018,00000000
1142.16,99.306,00000000
1142.17,99.734,00000000
1142.18,101.018,00000000
1142.19,101.018,00000000
1142.2,100.590,00000000
1142.21,98.878,00000000
1142.22,96.311,00000000
1142.23,95.456,00000000
1142.24,94.173,00000000
1142.25,94.600,00000000
1142.26,95.456,00000000
1142.27,95.456,00000000
1142.28,94.173,00000000
1142.29,92.890,00000000
1142.3,92.463,00000000
1142.31,92.463,00000000
1142.32,92.890,00000000
1142.33,92.035,00000000
1142.34,88.191,00000000
1142.35,87.337,00000000
1142.36,86.483,00000000
1142.37,85.202,00000000
1142.38,84.775,00000000
1142.39,83.069,00000000
1142.4,83.069,00000000
1142.41,81.363,00000000
1142.42,80.510,00000000
1142.43,78.804,00000000
1142.44,79.657,00000000
1142.45,79.657,00000000
1142.46,80.936,00000000
1142.47,80.510,00000000
1142.48,81.363,00000000
1142.49,78.804,00000000
1142.5,77.526,00000000
1142.51,77.100,00000000
1142.52,73.692,00000000
1142.53,71.989,00000000
1142.54,71.989,00000000
1142.55,69.010,00000000
1142.56,68.584,00000000
1142.57,67.734,00000000
1142.58,66.458,00000000
1142.59,66.033,00000000
1142.6,64.332,00000000
1142.61,66.033,00000000
1142.62,64.757,00000000
1142.63,65.182,00000000
1142.64,64.757,00000000
1142.65,66.033,00000000
1142.66,66.883,00000000
1142.67,68.159,00000000
1142.68,65.607,00000000
1142.69,64.757,00000000
1142.7,66.033,00000000
1142.71,66.033,00000000
1142.72,66.458,00000000
1142.73,63.482,00000000
1142.74,64.757,00000000
1142.75,62.632,00000000
1142.76,61.358,00000000
1142.77,60.083,00000000
1142.78,56.687,00000000
1142.79,56.263,00000000
1142.8,54.565,00000000
1142.81,54.141,00000000
1142.82,55.414,00000000
1142.83,55.838,00000000
1142.84,54.565,00000000
1142.85,54.141,00000000
1142.86,53.293,00000000
1142.87,54.141,00000000
1142.88,54.565,00000000
1142.89,53.293,00000000
1142.9,53.293,00000000
1142.91,51.597,00000000
1142.92,52.869,00000000
1142.93,52.445,00000000
1142.94,53.293,00000000
1142.95,53.293,00000000
1142.96,54.565,00000000
1142.97,52.021,00000000
1142.98,52.445,00000000
1142.99,51.173,00000000
1143,51.173,00000000
1143.01,49.477,00000000
1143.02,46.935,00000000
1143.03,46.935,00000000
1143.04,46.088,00000000
1143.05,45.241,00000000
1143.06,42.701,00000000
1143.07,42.278,00000000
1143.08,41.854,00000000
1143.09,41.854,00000000
1143.1,38.885,00000000
1143.11,33.882,00000000
1143.12,29.747,00000000
1143.13,10.957,00000000
1143.14,10.650,00000000
1143.15,10.475,00000000
1143.16,10.387,00000000
1143.17,10.125,00000000
1143.18,9.950,00000000
1143.19,9.906,00000000
1143.2,9.643,00000000
1143.21,9.599,00000000
1143.22,9.380,00000000
1143.23,9.074,00000000
1143.24,8.986,00000000
1143.25,8.986,00000000
1143.26,8.636,00000000
1143.27,8.505,00000000
1143.28,8.417,00000000
1143.29,8.286,00000000
1143.3,8.155,00000000
1143.31,7.979,00000000
1143.32,7.892,00000000
1143.33,7.760,00000000
1143.34,7.585,00000000
1143.35,7.454,00000000
1143.36,7.279,00000000
1143.37,7.279,00000000
1143.38,6.972,00000000
1143.39,7.016,00000000
1143.4,6.710,00000000
1143.41,6.535,00000000
1143.42,6.578,00000000
1143.43,6.447,00000000
1143.44,6.316,00000000
1143.45,6.184,00000000
1143.46,6.140,00000000
1143.47,6.053,00000000
1143.48,5.746,00000000
1143.49,5.746,00000000
1143.5,5.615,00000000
1143.51,5.528,00000000
1143.52,5.528,00000000
1143.53,5.309,00000000
1143.54,5.177,00000000
1143.55,5.046,00000000
1143.56,5.133,00000000
1143.57,5.265,00000000
1143.58,5.133,00000000
1143.59,5.090,00000000
1143.6,4.783,00000000
1143.61,4.783,00000000
1143.62,4.696,00000000
1143.63,4.739,00000000
1143.64,4.696,00000000
1143.65,4.652,00000000
1143.66,4.433,00000000
1143.67,4.433,00000000
1143.68,4.345,00000000
1143.69,4.477,00000000
1143.7,4.389,00000000
1143.71,4.477,00000000
1143.72,4.433,00000000
1143.73,4.258,00000000
1143.74,4.302,00000000
1143.75,4.258,00000000
1143.76,4.214,00000000
1143.77,4.302,00000000
1143.78,4.083,00000000
1143.79,3.995,00000000
1143.8,3.908,00000000
1143.81,3.864,00000000
1143.82,3.951,00000000
1143.83,3.864,00000000
1143.84,3.820,00000000
1143.85,3.864,00000000
1143.86,3.951,00000000
1143.87,3.820,00000000
1143.88,3.908,00000000
1143.89,3.864,00000000
1143.9,3.864,00000000
1143.91,3.776,00000000
1143.92,3.820,00000000
1143.93,3.776,00000000
1143.94,3.864,00000000
1143.95,3.908,00000000
1143.96,3.995,00000000
1143.97,3.908,00000000
1143.98,3.995,00000000
1143.99,4.039,00000000
1144,3.864,00000000
1144.01,3.995,00000000
1144.02,3.908,00000000
1144.03,4.126,00000000
1144.04,4.039,00000000
1144.05,3.951,00000000
1144.06,3.908,00000000
1144.07,3.864,00000000
1144.08,3.951,00000000
1144.09,3.732,00000000
1144.1,3.864,00000000
1144.11,3.908,00000000
1144.12,3.995,00000000
1144.13,3.645,00000000
1144.14,3.951,00000000
1144.15,4.039,00000000
1144.16,3.995,00000000
1144.17,3.951,00000000
1144.18,4.083,00000000
1144.19,4.170,00000000
1144.2,4.126,00000000
1144.21,3.995,00000000
1144.22,3.995,00000000
1144.23,3.995,00000000
1144.24,3.908,00000000
1144.25,4.126,00000000
1144.26,3.908,00000000
1144.27,3.951,00000000
1144.28,3.995,00000000
1144.29,4.126,00000000
1144.3,3.864,00000000
1144.31,3.732,00000000
1144.32,3.995,00000000
1144.33,3.864,00000000
1144.34,4.039,00000000
1144.35,3.951,00000000
1144.36,4.083,00000000
1144.37,3.995,00000000
1144.38,3.864,00000000
1144.39,3.951,00000000
1144.4,3.908,00000000
1144.41,3.951,00000000
1144.42,3.820,00000000
1144.43,3.864,00000000
1144.44,3.864,00000000
1144.45,3.732,00000000
1144.46,3.689,00000000
1144.47,3.864,00000000
1144.48,3.776,00000000
1144.49,3.864,00000000
1144.5,3.864,00000000
1144.51,3.908,00000000
1144.52,3.908,00000000
1144.53,3.995,00000000
1144.54,3.820,00000000
1144.55,4.126,00000000
1144.56,3.995,00000000
1144.57,4.126,00000000
1144.58,4.083,00000000
1144.59,3.908,00000000
1144.6,4.039,00000000
1144.61,3.951,00000000
1144.62,4.039,00000000
1144.63,3.864,00000000
1144.64,3.864,00000000
1144.65,4.039,00000000
1144.66,3.951,00000000
1144.67,4.039,00000000
1144.68,3.908,00000000
1144.69,3.908,00000000
1144.7,3.908,00000000
1144.71,3.995,00000000
1144.72,3.951,00000000
1144.73,3.908,00000000
1144.74,4.126,00000000
1144.75,4.039,00000000
1144.76,4.126,00000000
1144.77,4.039,00000000
1144.78,4.083,00000000
1144.79,3.951,00000000
1144.8,3.732,00000000
1144.81,3.908,00000000
1144.82,3.951,00000000
1144.83,3.951,00000000
1144.84,4.039,00000000
1144.85,3.864,00000000
1144.86,3.864,00000000
1144.87,3.820,00000000
1144.88,3.951,00000000
1144.89,3.995,00000000
1144.9,3.995,00000000
1144.91,3.951,00000000
1144.92,3.951,00000000
1144.93,3.995,00000000
1144.94,4.126,00000000
1144.95,4.039,00000000
1144.96,4.039,00000000
1144.97,3.864,00000000
1144.98,3.951,00000000
1144.99,4.039,00000000
1145,4.083,00000000
1145.01,3.864,00000000
1145.02,4.126,00000000
1145.03,4.039,00000000
1145.04,3.864,00000000
1145.05,3.995,00000000
1145.06,4.214,00000000
1145.07,4.345,00000000
1145.08,4.302,00000000
1145.09,4.477,00000000
1145.1,4.345,00000000
1145.11,4.477,00000000
1145.12,4.083,00000000
1145.13,4.170,00000000
1145.14,4.170,00000000
1145.15,4.126,00000000
1145.16,4.170,00000000
1145.17,4.302,00000000
1145.18,4.126,00000000
1145.19,3.908,00000000
1145.2,3.820,00000000
1145.21,4.083,00000000
1145.22,4.214,00000000
1145.23,4.126,00000000
1145.24,4.126,00000000
1145.25,4.214,00000000
1145.26,4.083,00000000
1145.27,4.083,00000000
1145.28,4.126,00000000
1145.29,4.039,00000000
1145.3,4.126,00000000
1145.31,4.039,00000000
1145.32,3.995,00000000
1145.33,3.908,00000000
1145.34,3.951,00000000
1145.35,3.951,00000000
1145.36,3.908,00000000
1145.37,4.170,00000000
1145.38,4.083,00000000
1145.39,4.170,00000000
1145.4,4.083,00000000
1145.41,4.302,00000000
1145.42,4.258,00000000
1145.43,4.170,00000000
1145.44,4.083,00000000
1145.45,4.083,00000000
1145.46,4.126,00000000
1145.47,3.995,00000000
1145.48,4.039,00000000
1145.49,3.995,00000000
1145.5,3.951,00000000
1145.51,4.126,00000000
1145.52,4.083,00000000
1145.53,4.126,00000000
1145.54,4.083,00000000
1145.55,4.083,00000000
1145.56,3.908,00000000
1145.57,4.039,00000000
1145.58,4.083,00000000
1145.59,4.126,00000000
1145.6,4.214,00000000
1145.61,3.864,00000000
1145.62,3.864,00000000
1145.63,3.864,00000000
1145.64,3.820,00000000
1145.65,4.039,00000000
1145.66,4.039,00000000
1145.67,3.864,00000000
1145.68,3.995,00000000
1145.69,4.083,00000000
1145.7,4.126,00000000
1145.71,4.083,00000000
1145.72,3.995,00000000
1145.73,3.951,00000000
1145.74,3.908,00000000
1145.75,3.864,00000000
1145.76,4.039,00000000
