Timestamp(ms),Current(uA),D0-D7
3.87,604.102,00000000
3.88,515.167,00000000
3.89,104.872,00000000
3.9,98.450,00000000
3.91,98.878,00000000
3.92,95.028,00000000
3.93,74.544,00000000
3.94,278.207,00000000
3.95,305.272,00000000
3.96,297.716,00000000
3.97,282.635,00000000
3.98,272.898,00000000
3.99,269.804,00000000
4,261.414,00000000
4.01,259.649,00000000
4.02,258.326,00000000
4.03,258.326,00000000
4.04,254.799,00000000
4.05,253.037,00000000
4.06,246.872,00000000
4.07,245.552,00000000
4.08,246.432,00000000
4.09,235.882,00000000
4.1,236.760,00000000
4.11,234.564,00000000
4.12,230.614,00000000
4.13,229.737,00000000
4.14,223.599,00000000
4.15,221.846,00000000
4.16,218.781,00000000
4.17,214.842,00000000
4.18,205.226,00000000
4.19,208.284,00000000
4.2,205.663,00000000
4.21,202.170,00000000
4.22,199.989,00000000
4.23,202.170,00000000
4.24,202.607,00000000
4.25,200.861,00000000
4.26,203.916,00000000
4.27,199.989,00000000
4.28,201.298,00000000
4.29,278.207,00000000
4.3,404.887,00000000
4.31,418.483,00000000
4.32,420.752,00000000
4.33,409.416,00000000
4.34,403.077,00000000
4.35,399.458,00000000
4.36,394.033,00000000
4.37,390.420,00000000
4.38,386.809,00000000
4.39,380.946,00000000
4.4,378.692,00000000
4.41,371.037,00000000
4.42,372.387,00000000
4.43,364.291,00000000
4.44,371.487,00000000
4.45,365.640,00000000
4.46,362.493,00000000
4.47,364.291,00000000
4.48,352.168,00000000
4.49,352.168,00000000
4.5,344.549,00000000
4.51,347.237,00000000
4.52,332.916,00000000
4.53,322.645,00000000
4.54,323.091,00000000
4.55,317.739,00000000
4.56,307.051,00000000
4.57,309.276,00000000
4.58,305.272,00000000
4.59,302.159,00000000
4.6,296.827,00000000
4.61,299.048,00000000
4.62,297.272,00000000
4.63,296.383,00000000
4.64,290.170,00000000
4.65,291.945,00000000
4.66,437.572,00000000
4.67,1052.857,00000000
4.68,1583.923,00000000
4.69,1971.250,00000000
4.7,3397.106,00000000
4.71,3047.898,00000000
4.72,2742.179,00000000
4.73,2505.635,00000000
4.74,2235.271,00000000
4.75,2002.002,00000000
4.76,1831.324,00000000
4.77,1661.469,00000000
4.78,1570.351,00000000
4.79,1466.508,00000000
4.8,1294.130,00000000
4.81,1182.550,00000000
4.82,1173.982,00000000
4.83,1028.659,00000000
4.84,943.467,00000000
4.85,799.139,00000000
4.86,761.039,00000000
4.87,731.436,00000000
4.88,638.572,00000000
4.89,625.929,00000000
4.9,583.821,00000000
4.91,533.363,00000000
4.92,692.653,00000000
4.93,586.159,00000000
4.94,501.148,00000000
4.95,102.731,00000000
4.96,104.872,00000000
4.97,272.456,00000000
4.98,314.620,00000000
4.99,310.166,00000000
5,299.048,00000000
5.01,284.407,00000000
5.02,281.749,00000000
5.03,267.153,00000000
5.04,264.504,00000000
5.05,259.649,00000000
5.06,250.394,00000000
5.07,256.122,00000000
5.08,257.885,00000000
5.09,251.715,00000000
5.1,253.477,00000000
5.11,241.594,00000000
5.12,239.396,00000000
5.13,235.882,00000000
5.14,227.544,00000000
5.15,229.298,00000000
5.16,226.667,00000000
5.17,222.284,00000000
5.18,206.973,00000000
5.19,219.656,00000000
5.2,219.656,00000000
5.21,221.846,00000000
5.22,210.469,00000000
5.23,209.158,00000000
5.24,204.790,00000000
5.25,203.916,00000000
5.26,200.425,00000000
5.27,200.861,00000000
5.28,196.064,00000000
5.29,196.064,00000000
5.3,192.577,00000000
5.31,187.352,00000000
5.32,189.964,00000000
5.33,396.745,00000000
5.34,425.748,00000000
5.35,424.385,00000000
5.36,415.761,00000000
5.37,406.245,00000000
5.38,406.245,00000000
5.39,397.197,00000000
5.4,391.323,00000000
5.41,388.614,00000000
5.42,382.749,00000000
5.43,366.089,00000000
5.44,369.687,00000000
5.45,371.037,00000000
5.46,373.738,00000000
5.47,367.888,00000000
5.48,361.146,00000000
5.49,353.963,00000000
5.5,348.581,00000000
5.51,349.926,00000000
5.52,339.177,00000000
5.53,339.177,00000000
5.54,334.704,00000000
5.55,332.022,00000000
5.56,326.661,00000000
5.57,328.894,00000000
5.58,328.001,00000000
5.59,315.511,00000000
5.6,316.848,00000000
5.61,310.166,00000000
5.62,307.496,00000000
5.63,312.392,00000000
5.64,307.496,00000000
5.65,294.607,00000000
5.66,288.396,00000000
5.67,419.391,00000000
5.68,1052.831,00000000
5.69,1612.279,00000000
5.7,2005.264,00000000
5.71,3492.902,00000000
5.72,3179.041,00000000
5.73,2854.284,00000000
5.74,2581.342,00000000
5.75,2292.721,00000000
5.76,2072.263,00000000
5.77,1879.380,00000000
5.78,1761.540,00000000
5.79,1583.353,00000000
5.8,1462.188,00000000
5.81,1319.932,00000000
5.82,1264.053,00000000
5.83,1114.067,00000000
5.84,964.745,00000000
5.85,913.701,00000000
5.86,845.765,00000000
5.87,790.668,00000000
5.88,731.436,00000000
5.89,680.751,00000000
5.9,647.003,00000000
5.91,575.406,00000000
5.92,583.821,00000000
5.93,583.821,00000000
5.94,675.451,00000000
5.95,573.672,00000000
5.96,489.443,00000000
5.97,98.878,00000000
5.98,95.028,00000000
5.99,92.035,00000000
6,86.056,00000000
6.01,276.437,00000000
6.02,302.159,00000000
6.03,296.383,00000000
6.04,286.179,00000000
6.05,282.192,00000000
6.06,268.478,00000000
6.07,268.037,00000000
6.08,264.945,00000000
6.09,262.297,00000000
6.1,263.179,00000000
6.11,253.037,00000000
6.12,251.275,00000000
6.13,245.552,00000000
6.14,237.639,00000000
6.15,232.808,00000000
6.16,232.369,00000000
6.17,231.492,00000000
6.18,217.905,00000000
6.19,227.105,00000000
6.2,227.544,00000000
6.21,222.722,00000000
6.22,221.846,00000000
6.23,221.846,00000000
6.24,218.781,00000000
6.25,218.781,00000000
6.26,213.530,00000000
6.27,213.092,00000000
6.28,209.595,00000000
6.29,199.989,00000000
6.3,203.043,00000000
6.31,197.372,00000000
6.32,194.320,00000000
6.33,195.192,00000000
6.34,194.756,00000000
6.35,349.030,00000000
6.36,411.228,00000000
6.37,420.298,00000000
6.38,417.576,00000000
6.39,413.494,00000000
6.4,408.510,00000000
6.41,404.887,00000000
6.42,397.197,00000000
6.43,384.102,00000000
6.44,387.711,00000000
6.45,381.847,00000000
6.46,372.837,00000000
6.47,366.539,00000000
6.48,363.842,00000000
6.49,360.247,00000000
6.5,353.963,00000000
6.51,351.271,00000000
6.52,349.926,00000000
6.53,354.411,00000000
6.54,343.205,00000000
6.55,341.862,00000000
6.56,340.967,00000000
6.57,338.729,00000000
6.58,340.967,00000000
6.59,327.108,00000000
6.6,323.983,00000000
6.61,320.860,00000000
6.62,318.631,00000000
6.63,311.502,00000000
6.64,309.276,00000000
6.65,310.166,00000000
6.66,315.065,00000000
6.67,311.502,00000000
6.68,298.160,00000000
6.69,301.715,00000000
6.7,430.292,00000000
6.71,1062.606,00000000
6.72,1594.416,00000000
6.73,1963.327,00000000
6.74,3337.924,00000000
6.75,3025.334,00000000
6.76,2809.402,00000000
6.77,2572.427,00000000
6.78,2376.850,00000000
6.79,2037.115,00000000
6.8,1888.125,00000000
6.81,1717.996,00000000
6.82,1579.019,00000000
6.83,1431.963,00000000
6.84,1345.753,00000000
6.85,1208.267,00000000
6.86,1122.620,00000000
6.87,1037.190,00000000
6.88,994.556,00000000
6.89,943.467,00000000
6.9,858.492,00000000
6.91,765.270,00000000
6.92,592.238,00000000
6.93,592.238,00000000
6.94,822.834,00000000
6.95,696.768,00000000
6.96,592.466,00000000
6.97,112.590,00000000
6.98,108.730,00000000
6.99,104.872,00000000
7,103.587,00000000
7.01,100.162,00000000
7.02,93.745,00000000
7.03,83.922,00000000
7.04,259.208,00000000
7.05,304.382,00000000
7.06,295.495,00000000
7.07,293.276,00000000
7.08,282.635,00000000
7.09,275.552,00000000
7.1,269.362,00000000
7.11,261.414,00000000
7.12,258.767,00000000
7.13,265.387,00000000
7.14,264.062,00000000
7.15,263.621,00000000
7.16,255.240,00000000
7.17,253.477,00000000
7.18,245.112,00000000
7.19,249.513,00000000
7.2,252.156,00000000
7.21,244.672,00000000
7.22,243.353,00000000
7.23,236.321,00000000
7.24,231.053,00000000
7.25,231.053,00000000
7.26,228.859,00000000
7.27,224.037,00000000
7.28,227.105,00000000
7.29,224.037,00000000
7.3,211.781,00000000
7.31,204.790,00000000
7.32,215.280,00000000
7.33,211.343,00000000
7.34,207.410,00000000
7.35,206.973,00000000
7.36,200.425,00000000
7.37,200.425,00000000
7.38,399.458,00000000
7.39,432.566,00000000
7.4,425.748,00000000
7.41,425.293,00000000
7.42,423.476,00000000
7.43,413.494,00000000
7.44,421.206,00000000
7.45,416.215,00000000
7.46,402.172,00000000
7.47,398.101,00000000
7.48,397.197,00000000
7.49,388.163,00000000
7.5,376.440,00000000
7.51,373.738,00000000
7.52,363.842,00000000
7.53,367.438,00000000
7.54,359.798,00000000
7.55,362.044,00000000
7.56,359.798,00000000
7.57,362.493,00000000
7.58,359.349,00000000
7.59,350.375,00000000
7.6,348.581,00000000
7.61,343.205,00000000
7.62,331.128,00000000
7.63,328.448,00000000
7.64,323.091,00000000
7.65,322.645,00000000
7.66,324.876,00000000
7.67,320.860,00000000
7.68,308.831,00000000
7.69,315.065,00000000
7.7,312.838,00000000
7.71,313.283,00000000
7.72,301.715,00000000
7.73,302.604,00000000
7.74,302.604,00000000
7.75,1026.128,00000000
7.76,1549.522,00000000
7.77,1917.441,00000000
7.78,3233.440,00000000
7.79,2975.739,00000000
7.8,2661.673,00000000
7.81,2390.152,00000000
7.82,2208.787,00000000
7.83,2045.899,00000000
7.84,1901.246,00000000
7.85,1709.294,00000000
7.86,1561.685,00000000
7.87,1414.704,00000000
7.88,1259.759,00000000
7.89,1131.175,00000000
7.9,1032.924,00000000
7.91,956.232,00000000
7.92,939.213,00000000
7.93,769.502,00000000
7.94,828.802,00000000
7.95,748.349,00000000
7.96,655.437,00000000
7.97,617.503,00000000
7.98,537.565,00000000
7.99,537.565,00000000
8,685.916,00000000
8.01,582.176,00000000
8.02,496.493,00000000
8.03,103.587,00000000
8.04,95.028,00000000
8.05,89.472,00000000
8.06,83.922,00000000
8.07,278.207,00000000
8.08,295.495,00000000
8.09,292.832,00000000
8.1,282.635,00000000
8.11,275.110,00000000
8.12,268.478,00000000
8.13,260.532,00000000
8.14,259.649,00000000
8.15,263.179,00000000
8.16,257.444,00000000
8.17,250.834,00000000
8.18,238.517,00000000
8.19,248.633,00000000
8.2,252.156,00000000
8.21,241.154,00000000
8.22,240.715,00000000
8.23,237.639,00000000
8.24,227.982,00000000
8.25,227.544,00000000
8.26,223.599,00000000
8.27,221.846,00000000
8.28,220.094,00000000
8.29,222.284,00000000
8.3,221.408,00000000
8.31,211.343,00000000
8.32,216.592,00000000
8.33,212.218,00000000
8.34,213.967,00000000
8.35,203.480,00000000
8.36,207.410,00000000
8.37,196.064,00000000
8.38,196.500,00000000
8.39,196.936,00000000
8.4,196.064,00000000
8.41,190.835,00000000
8.42,186.917,00000000
8.43,233.247,00000000
8.44,398.553,00000000
8.45,416.215,00000000
8.46,415.761,00000000
8.47,411.681,00000000
8.48,404.887,00000000
8.49,396.745,00000000
8.5,399.910,00000000
8.51,394.485,00000000
8.52,390.871,00000000
8.53,379.593,00000000
8.54,366.988,00000000
8.55,363.842,00000000
8.56,349.926,00000000
8.57,353.963,00000000
8.58,359.798,00000000
8.59,355.758,00000000
8.6,358.451,00000000
8.61,358.451,00000000
8.62,349.478,00000000
8.63,344.997,00000000
8.64,334.704,00000000
8.65,331.575,00000000
8.66,326.661,00000000
8.67,323.537,00000000
8.68,309.721,00000000
8.69,324.876,00000000
8.7,325.322,00000000
8.71,324.429,00000000
8.72,314.174,00000000
8.73,311.502,00000000
8.74,305.716,00000000
8.75,305.716,00000000
8.76,302.159,00000000
8.77,292.832,00000000
8.78,446.683,00000000
8.79,1062.037,00000000
8.8,1595.617,00000000
8.81,1968.440,00000000
8.82,3351.573,00000000
8.83,3056.928,00000000
8.84,2764.573,00000000
8.85,2483.398,00000000
8.86,2279.455,00000000
8.87,2085.452,00000000
8.88,1927.503,00000000
8.89,1691.895,00000000
8.9,1540.031,00000000
8.91,1406.077,00000000
8.92,1307.029,00000000
8.93,1148.291,00000000
8.94,1156.853,00000000
8.95,1037.190,00000000
8.96,956.232,00000000
8.97,786.434,00000000
8.98,731.436,00000000
8.99,701.860,00000000
9,672.311,00000000
9.01,609.079,00000000
9.02,579.613,00000000
9.03,554.378,00000000
9.04,520.761,00000000
9.05,651.121,00000000
9.06,553.182,00000000
9.07,473.644,00000000
9.08,101.874,00000000
9.09,96.739,00000000
9.1,92.463,00000000
9.11,258.326,00000000
9.12,305.272,00000000
9.13,299.937,00000000
9.14,295.939,00000000
9.15,279.978,00000000
9.16,279.535,00000000
9.17,272.456,00000000
9.18,248.193,00000000
9.19,257.885,00000000
9.2,253.477,00000000
9.21,249.513,00000000
9.22,245.112,00000000
9.23,241.154,00000000
9.24,232.369,00000000
9.25,235.442,00000000
9.26,229.737,00000000
9.27,227.544,00000000
9.28,224.475,00000000
9.29,220.970,00000000
9.3,220.970,00000000
9.31,217.905,00000000
9.32,218.343,00000000
9.33,224.037,00000000
9.34,216.592,00000000
9.35,211.343,00000000
9.36,207.410,00000000
9.37,206.973,00000000
9.38,200.425,00000000
9.39,199.552,00000000
9.4,197.372,00000000
9.41,198.244,00000000
9.42,199.116,00000000
9.43,188.658,00000000
9.44,193.884,00000000
9.45,190.835,00000000
9.46,183.871,00000000
9.47,279.535,00000000
9.48,409.416,00000000
9.49,418.937,00000000
9.5,410.322,00000000
9.51,408.510,00000000
9.52,398.553,00000000
9.53,394.485,00000000
9.54,389.065,00000000
9.55,384.102,00000000
9.56,379.593,00000000
9.57,377.791,00000000
9.58,371.487,00000000
9.59,366.089,00000000
9.6,361.146,00000000
9.61,359.349,00000000
9.62,365.190,00000000
9.63,364.291,00000000
9.64,357.104,00000000
9.65,352.168,00000000
9.66,340.072,00000000
9.67,333.810,00000000
9.68,318.185,00000000
9.69,325.769,00000000
9.7,325.769,00000000
9.71,325.769,00000000
9.72,323.091,00000000
9.73,323.537,00000000
9.74,321.752,00000000
9.75,321.306,00000000
9.76,309.276,00000000
9.77,307.941,00000000
9.78,302.604,00000000
9.79,295.939,00000000
9.8,292.388,00000000
9.81,292.388,00000000
9.82,1027.822,00000000
9.83,1561.729,00000000
9.84,1922.507,00000000
9.85,3197.166,00000000
9.86,2957.721,00000000
9.87,2679.548,00000000
9.88,2447.848,00000000
9.89,2230.856,00000000
9.9,2023.944,00000000
9.91,1831.324,00000000
9.92,1661.469,00000000
9.93,1423.332,00000000
9.94,1410.390,00000000
9.95,1276.940,00000000
9.96,1199.692,00000000
9.97,1101.242,00000000
9.98,1020.130,00000000
9.99,973.259,00000000
10,850.007,00000000
10.01,777.967,00000000
10.02,722.983,00000000
10.03,672.311,00000000
10.04,609.079,00000000
10.05,545.970,00000000
10.06,741.552,00000000
10.07,629.111,00000000
10.08,535.674,00000000
10.09,108.730,00000000
10.1,96.311,00000000
10.11,91.608,00000000
10.12,88.618,00000000
10.13,85.202,00000000
10.14,83.495,00000000
10.15,243.353,00000000
10.16,293.720,00000000
10.17,295.495,00000000
10.18,274.225,00000000
10.19,278.650,00000000
10.2,273.341,00000000
10.21,267.595,00000000
10.22,269.804,00000000
10.23,258.326,00000000
10.24,257.885,00000000
10.25,247.752,00000000
10.26,246.872,00000000
10.27,244.672,00000000
10.28,244.672,00000000
10.29,243.353,00000000
10.3,246.432,00000000
10.31,235.003,00000000
10.32,241.594,00000000
10.33,239.396,00000000
10.34,236.760,00000000
10.35,234.125,00000000
10.36,220.532,00000000
10.37,218.781,00000000
10.38,217.030,00000000
10.39,215.717,00000000
10.4,210.906,00000000
10.41,207.410,00000000
10.42,205.226,00000000
10.43,198.680,00000000
10.44,203.043,00000000
10.45,204.353,00000000
10.46,204.353,00000000
10.47,200.425,00000000
10.48,196.500,00000000
10.49,187.787,00000000
10.5,186.046,00000000
10.51,346.341,00000000
10.52,413.494,00000000
10.53,414.401,00000000
10.54,416.215,00000000
10.55,411.228,00000000
10.56,400.362,00000000
10.57,398.553,00000000
10.58,391.775,00000000
10.59,387.260,00000000
10.6,389.517,00000000
10.61,382.298,00000000
10.62,369.237,00000000
10.63,369.687,00000000
10.64,367.438,00000000
10.65,366.988,00000000
10.66,363.392,00000000
10.67,357.553,00000000
10.68,346.789,00000000
10.69,355.758,00000000
10.7,353.065,00000000
10.71,350.823,00000000
10.72,336.940,00000000
10.73,336.493,00000000
10.74,337.387,00000000
10.75,325.769,00000000
10.76,319.968,00000000
10.77,319.076,00000000
10.78,317.293,00000000
10.79,314.620,00000000
10.8,310.166,00000000
10.81,304.382,00000000
10.82,306.606,00000000
10.83,306.606,00000000
10.84,1047.564,00000000
10.85,1577.084,00000000
10.86,1944.989,00000000
10.87,3260.669,00000000
10.88,2966.729,00000000
10.89,2710.850,00000000
10.9,2438.965,00000000
10.91,2270.614,00000000
10.92,2116.246,00000000
10.93,1796.415,00000000
10.94,1626.729,00000000
10.95,1457.869,00000000
10.96,1384.521,00000000
10.97,1289.832,00000000
10.98,1165.416,00000000
10.99,1054.258,00000000
11,977.518,00000000
11.01,875.470,00000000
11.02,845.765,00000000
11.03,773.734,00000000
11.04,706.084,00000000
11.05,651.220,00000000
11.06,651.220,00000000
11.07,797.025,00000000
11.08,675.682,00000000
11.09,574.017,00000000
11.1,108.301,00000000
11.11,101.874,00000000
11.12,101.018,00000000
11.13,95.883,00000000
11.14,91.608,00000000
11.15,89.472,00000000
11.16,89.899,00000000
11.17,173.443,00000000
11.18,284.407,00000000
11.19,300.381,00000000
11.2,297.716,00000000
11.21,286.179,00000000
11.22,277.764,00000000
11.23,269.362,00000000
11.24,265.387,00000000
11.25,264.062,00000000
11.26,260.090,00000000
11.27,259.649,00000000
11.28,258.326,00000000
11.29,256.122,00000000
11.3,253.037,00000000
11.31,248.633,00000000
11.32,246.872,00000000
11.33,248.633,00000000
11.34,249.073,00000000
11.35,242.913,00000000
11.36,235.882,00000000
11.37,231.053,00000000
11.38,223.599,00000000
11.39,223.160,00000000
11.4,218.343,00000000
11.41,213.967,00000000
11.42,218.781,00000000
11.43,212.218,00000000
11.44,221.846,00000000
11.45,220.532,00000000
11.46,216.592,00000000
11.47,217.030,00000000
11.48,217.467,00000000
11.49,216.155,00000000
