Timestamp(ms),Current(uA),D0-D7
3.43,463.578,00000000
3.44,463.578,00000000
3.45,460.835,00000000
3.46,448.051,00000000
3.47,441.670,00000000
3.48,437.572,00000000
3.49,441.670,00000000
3.5,425.293,00000000
3.51,423.931,00000000
3.52,421.206,00000000
3.53,413.948,00000000
3.54,413.494,00000000
3.55,408.963,00000000
3.56,395.841,00000000
3.57,395.841,00000000
3.58,393.581,00000000
3.59,386.358,00000000
3.6,385.455,00000000
3.61,381.396,00000000
3.62,379.593,00000000
3.63,376.440,00000000
3.64,372.387,00000000
3.65,369.687,00000000
3.66,366.539,00000000
3.67,360.247,00000000
3.68,346.789,00000000
3.69,348.133,00000000
3.7,344.101,00000000
3.71,341.415,00000000
3.72,337.387,00000000
3.73,334.257,00000000
3.74,330.234,00000000
3.75,328.001,00000000
3.76,326.661,00000000
3.77,326.661,00000000
3.78,315.511,00000000
3.79,318.631,00000000
3.8,312.838,00000000
3.81,304.827,00000000
3.82,301.715,00000000
3.83,296.383,00000000
3.84,295.051,00000000
3.85,292.832,00000000
3.86,291.501,00000000
3.87,293.276,00000000
3.88,349.926,00000000
3.89,349.926,00000000
3.9,1028.602,00000000
3.91,1544.902,00000000
3.92,1899.654,00000000
3.93,3129.244,00000000
3.94,2858.776,00000000
3.95,2608.099,00000000
3.96,2257.356,00000000
3.97,2085.452,00000000
3.98,1892.498,00000000
3.99,1761.540,00000000
4,1622.389,00000000
4.01,1449.231,00000000
4.02,1337.143,00000000
4.03,1191.120,00000000
4.04,1131.175,00000000
4.05,1049.990,00000000
4.06,969.002,00000000
4.07,1003.078,00000000
4.08,905.201,00000000
4.09,799.139,00000000
4.1,663.873,00000000
4.11,663.873,00000000
4.12,583.821,00000000
4.13,516.561,00000000
4.14,512.362,00000000
4.15,670.394,00000000
4.16,569.063,00000000
4.17,485.894,00000000
4.18,93.318,00000000
4.19,96.739,00000000
4.2,94.173,00000000
4.21,89.045,00000000
4.22,85.629,00000000
4.23,85.629,00000000
4.24,86.483,00000000
4.25,81.789,00000000
4.26,77.100,00000000
4.27,70.286,00000000
4.28,64.332,00000000
4.29,58.809,00000000
4.3,59.659,00000000
4.31,49.053,00000000
4.32,55.838,00000000
4.33,54.141,00000000
4.34,52.869,00000000
4.35,52.869,00000000
4.36,51.597,00000000
4.37,210.469,00000000
4.38,274.667,00000000
4.39,278.207,00000000
4.4,269.362,00000000
4.41,268.478,00000000
4.42,266.711,00000000
4.43,247.752,00000000
4.44,252.596,00000000
4.45,257.444,00000000
4.46,251.715,00000000
4.47,241.594,00000000
4.48,244.672,00000000
4.49,232.808,00000000
4.5,225.352,00000000
4.51,225.352,00000000
4.52,221.408,00000000
4.53,216.592,00000000
4.54,221.846,00000000
4.55,222.284,00000000
4.56,212.218,00000000
4.57,218.343,00000000
4.58,216.592,00000000
4.59,218.781,00000000
4.6,214.842,00000000
4.61,211.781,00000000
4.62,202.607,00000000
4.63,196.500,00000000
4.64,194.320,00000000
4.65,193.884,00000000
4.66,190.835,00000000
4.67,194.320,00000000
4.68,183.871,00000000
4.69,192.577,00000000
4.7,196.936,00000000
4.71,193.013,00000000
4.72,186.482,00000000
4.73,182.132,00000000
4.74,184.306,00000000
4.75,179.958,00000000
4.76,179.958,00000000
4.77,180.393,00000000
4.78,173.009,00000000
4.79,171.707,00000000
4.8,173.009,00000000
4.81,167.369,00000000
4.82,175.179,00000000
4.83,174.311,00000000
4.84,171.707,00000000
4.85,169.537,00000000
4.86,166.068,00000000
4.87,164.335,00000000
4.88,164.335,00000000
4.89,157.406,00000000
4.9,151.783,00000000
4.91,330.234,00000000
4.92,371.037,00000000
4.93,366.988,00000000
4.94,371.937,00000000
4.95,369.687,00000000
4.96,362.044,00000000
4.97,357.553,00000000
4.98,357.104,00000000
4.99,353.963,00000000
5,353.065,00000000
5.01,350.823,00000000
5.02,340.519,00000000
5.03,342.310,00000000
5.04,341.415,00000000
5.05,333.363,00000000
5.06,323.091,00000000
5.07,332.916,00000000
5.08,318.185,00000000
5.09,316.848,00000000
5.1,312.392,00000000
5.11,313.283,00000000
5.12,303.048,00000000
5.13,303.493,00000000
5.14,295.051,00000000
5.15,289.726,00000000
5.16,287.509,00000000
5.17,284.850,00000000
5.18,277.322,00000000
5.19,278.650,00000000
5.2,281.306,00000000
5.21,281.749,00000000
5.22,282.192,00000000
5.23,276.437,00000000
5.24,276.879,00000000
5.25,276.437,00000000
5.26,275.994,00000000
5.27,257.885,00000000
5.28,256.562,00000000
5.29,257.444,00000000
5.3,260.090,00000000
5.31,246.432,00000000
5.32,252.156,00000000
5.33,243.353,00000000
5.34,240.275,00000000
5.35,241.594,00000000
5.36,238.517,00000000
5.37,235.442,00000000
5.38,232.808,00000000
5.39,232.369,00000000
5.4,227.105,00000000
5.41,224.475,00000000
5.42,217.030,00000000
5.43,205.226,00000000
5.44,387.260,00000000
5.45,438.027,00000000
5.46,437.572,00000000
5.47,437.116,00000000
5.48,435.296,00000000
5.49,431.202,00000000
5.5,432.566,00000000
5.51,427.111,00000000
5.52,421.206,00000000
5.53,411.681,00000000
5.54,408.057,00000000
5.55,401.719,00000000
5.56,386.358,00000000
5.57,388.614,00000000
5.58,384.102,00000000
5.59,380.946,00000000
5.6,379.593,00000000
5.61,374.638,00000000
5.62,373.738,00000000
5.63,367.438,00000000
5.64,366.988,00000000
5.65,363.842,00000000
5.66,362.044,00000000
5.67,364.291,00000000
5.68,342.310,00000000
5.69,344.101,00000000
5.7,337.387,00000000
5.71,333.810,00000000
5.72,336.493,00000000
5.73,337.387,00000000
5.74,333.810,00000000
5.75,332.916,00000000
5.76,327.108,00000000
5.77,324.429,00000000
5.78,320.860,00000000
5.79,315.511,00000000
5.8,307.496,00000000
5.81,296.383,00000000
5.82,302.604,00000000
5.83,292.388,00000000
5.84,290.170,00000000
5.85,287.953,00000000
5.86,289.726,00000000
5.87,287.953,00000000
5.88,286.179,00000000
5.89,284.850,00000000
5.9,283.964,00000000
5.91,278.207,00000000
5.92,270.246,00000000
5.93,258.767,00000000
5.94,266.711,00000000
5.95,263.621,00000000
5.96,266.711,00000000
5.97,262.738,00000000
5.98,453.526,00000000
5.99,482.814,00000000
6,484.190,00000000
6.01,480.521,00000000
6.02,469.983,00000000
6.03,464.950,00000000
6.04,465.407,00000000
6.05,453.070,00000000
6.06,438.482,00000000
6.07,443.948,00000000
6.08,436.206,00000000
6.09,432.111,00000000
6.1,428.474,00000000
6.11,425.293,00000000
6.12,422.568,00000000
6.13,417.122,00000000
6.14,413.948,00000000
6.15,408.510,00000000
6.16,404.887,00000000
6.17,403.982,00000000
6.18,387.711,00000000
6.19,394.485,00000000
6.2,389.968,00000000
6.21,386.809,00000000
6.22,379.143,00000000
6.23,376.440,00000000
6.24,366.089,00000000
6.25,358.900,00000000
6.26,355.309,00000000
6.27,353.963,00000000
6.28,351.720,00000000
6.29,353.963,00000000
6.3,343.653,00000000
6.31,333.810,00000000
6.32,340.072,00000000
6.33,335.151,00000000
6.34,332.469,00000000
6.35,330.234,00000000
6.36,324.429,00000000
6.37,322.645,00000000
6.38,317.739,00000000
6.39,315.511,00000000
6.4,311.947,00000000
6.41,309.721,00000000
6.42,303.493,00000000
6.43,295.495,00000000
6.44,298.160,00000000
6.45,297.272,00000000
6.46,296.383,00000000
6.47,292.832,00000000
6.48,288.396,00000000
6.49,278.650,00000000
6.5,462.663,00000000
6.51,1050.123,00000000
6.52,1578.350,00000000
6.53,1949.328,00000000
6.54,3269.750,00000000
6.55,2939.711,00000000
6.56,2621.485,00000000
6.57,2483.398,00000000
6.58,2222.027,00000000
6.59,2032.724,00000000
6.6,1866.267,00000000
6.61,1757.183,00000000
6.62,1557.353,00000000
6.63,1328.536,00000000
6.64,1225.422,00000000
6.65,1109.792,00000000
6.66,1054.258,00000000
6.67,981.776,00000000
6.68,833.042,00000000
6.69,790.668,00000000
6.7,731.436,00000000
6.71,756.808,00000000
6.72,693.415,00000000
6.73,642.787,00000000
6.74,554.378,00000000
6.75,533.363,00000000
6.76,533.363,00000000
6.77,645.631,00000000
6.78,549.606,00000000
6.79,469.015,00000000
6.8,98.022,00000000
6.81,88.618,00000000
6.82,92.463,00000000
6.83,89.045,00000000
6.84,85.629,00000000
6.85,83.495,00000000
6.86,75.821,00000000
6.87,75.395,00000000
6.88,72.840,00000000
6.89,71.989,00000000
6.9,65.607,00000000
6.91,60.933,00000000
6.92,58.385,00000000
6.93,48.630,00000000
6.94,54.141,00000000
6.95,53.717,00000000
6.96,54.141,00000000
6.97,54.141,00000000
6.98,249.513,00000000
6.99,271.572,00000000
7,276.437,00000000
7.01,272.014,00000000
7.02,263.621,00000000
7.03,259.208,00000000
7.04,253.918,00000000
7.05,251.715,00000000
7.06,246.872,00000000
7.07,245.112,00000000
7.08,239.836,00000000
7.09,239.836,00000000
7.1,229.737,00000000
7.11,225.352,00000000
7.12,226.667,00000000
7.13,221.846,00000000
7.14,220.094,00000000
7.15,221.846,00000000
7.16,213.967,00000000
7.17,210.032,00000000
7.18,203.916,00000000
7.19,211.343,00000000
7.2,202.170,00000000
7.21,201.734,00000000
7.22,199.552,00000000
7.23,199.552,00000000
7.24,199.116,00000000
7.25,197.808,00000000
7.26,198.680,00000000
7.27,196.064,00000000
7.28,195.192,00000000
7.29,190.835,00000000
7.3,191.706,00000000
7.31,178.654,00000000
7.32,190.399,00000000
7.33,182.132,00000000
7.34,188.222,00000000
7.35,184.306,00000000
7.36,186.917,00000000
7.37,183.871,00000000
7.38,183.871,00000000
7.39,177.786,00000000
7.4,169.104,00000000
7.41,168.670,00000000
7.42,169.537,00000000
7.43,160.436,00000000
7.44,164.768,00000000
7.45,163.901,00000000
7.46,163.468,00000000
7.47,164.335,00000000
7.48,163.468,00000000
7.49,161.302,00000000
7.5,154.810,00000000
7.51,158.271,00000000
7.52,249.513,00000000
7.53,363.842,00000000
7.54,381.396,00000000
7.55,371.937,00000000
7.56,366.089,00000000
7.57,371.937,00000000
7.58,371.937,00000000
7.59,358.900,00000000
7.6,358.002,00000000
7.61,349.926,00000000
7.62,346.341,00000000
7.63,340.967,00000000
7.64,336.940,00000000
7.65,332.022,00000000
7.66,328.001,00000000
7.67,329.341,00000000
7.68,320.414,00000000
7.69,327.108,00000000
7.7,323.983,00000000
7.71,320.860,00000000
7.72,318.631,00000000
7.73,317.293,00000000
7.74,310.611,00000000
7.75,301.270,00000000
7.76,299.937,00000000
7.77,295.939,00000000
7.78,290.170,00000000
7.79,287.953,00000000
7.8,288.840,00000000
7.81,279.978,00000000
7.82,281.306,00000000
7.83,278.207,00000000
7.84,278.207,00000000
7.85,274.225,00000000
7.86,268.920,00000000
7.87,261.855,00000000
7.88,260.973,00000000
7.89,255.681,00000000
7.9,255.240,00000000
7.91,247.752,00000000
7.92,249.513,00000000
7.93,240.275,00000000
7.94,242.913,00000000
7.95,240.275,00000000
7.96,241.594,00000000
7.97,239.396,00000000
7.98,238.078,00000000
7.99,237.639,00000000
8,233.686,00000000
8.01,228.421,00000000
8.02,224.037,00000000
8.03,414.854,00000000
8.04,451.701,00000000
8.05,454.440,00000000
8.06,436.661,00000000
8.07,439.848,00000000
8.08,435.296,00000000
8.09,428.020,00000000
8.1,424.839,00000000
8.11,421.206,00000000
8.12,418.937,00000000
8.13,416.215,00000000
8.14,415.308,00000000
8.15,407.604,00000000
8.16,398.101,00000000
8.17,396.293,00000000
8.18,378.692,00000000
8.19,384.553,00000000
8.2,376.890,00000000
8.21,371.037,00000000
8.22,367.888,00000000
8.23,362.493,00000000
8.24,364.291,00000000
8.25,360.247,00000000
8.26,357.104,00000000
8.27,348.581,00000000
8.28,346.789,00000000
8.29,345.445,00000000
8.3,341.415,00000000
8.31,330.234,00000000
8.32,334.257,00000000
8.33,335.151,00000000
8.34,331.575,00000000
8.35,327.554,00000000
8.36,325.322,00000000
8.37,316.402,00000000
8.38,313.729,00000000
8.39,312.838,00000000
8.4,307.051,00000000
8.41,304.382,00000000
8.42,299.493,00000000
8.43,287.953,00000000
8.44,287.953,00000000
8.45,288.396,00000000
8.46,289.283,00000000
8.47,281.306,00000000
8.48,283.521,00000000
8.49,284.850,00000000
8.5,281.306,00000000
8.51,276.437,00000000
8.52,277.764,00000000
8.53,270.246,00000000
8.54,265.387,00000000
8.55,260.973,00000000
8.56,448.507,00000000
8.57,1028.109,00000000
8.58,1546.990,00000000
8.59,1909.597,00000000
8.6,3233.440,00000000
8.61,2926.210,00000000
8.62,2648.272,00000000
8.63,2407.895,00000000
8.64,2186.732,00000000
8.65,1958.160,00000000
8.66,1765.898,00000000
8.67,1605.035,00000000
8.68,1410.390,00000000
8.69,1401.765,00000000
8.7,1307.029,00000000
8.71,1135.453,00000000
8.72,1096.968,00000000
8.73,990.296,00000000
8.74,930.707,00000000
8.75,841.523,00000000
8.76,799.139,00000000
8.77,684.971,00000000
8.78,718.758,00000000
8.79,663.873,00000000
8.8,655.437,00000000
8.81,757.482,00000000
8.82,642.097,00000000
8.83,547.481,00000000
8.84,108.730,00000000
8.85,103.159,00000000
8.86,100.590,00000000
8.87,93.318,00000000
8.88,85.202,00000000
8.89,83.069,00000000
8.9,78.804,00000000
8.91,75.395,00000000
8.92,74.118,00000000
8.93,64.757,00000000
8.94,70.286,00000000
8.95,71.989,00000000
8.96,67.308,00000000
8.97,68.584,00000000
8.98,64.332,00000000
8.99,63.057,00000000
9,59.234,00000000
9.01,53.293,00000000
9.02,49.901,00000000
9.03,49.901,00000000
9.04,49.901,00000000
9.05,49.901,00000000
9.06,203.916,00000000
9.07,269.362,00000000
9.08,276.437,00000000
9.09,273.341,00000000
9.1,276.879,00000000
9.11,266.711,00000000
9.12,253.918,00000000
9.13,251.275,00000000
9.14,250.394,00000000
9.15,244.232,00000000
9.16,239.836,00000000
9.17,239.836,00000000
9.18,232.808,00000000
9.19,234.125,00000000
9.2,235.882,00000000
9.21,239.836,00000000
9.22,235.882,00000000
9.23,228.421,00000000
9.24,225.790,00000000
9.25,217.030,00000000
9.26,210.469,00000000
9.27,210.032,00000000
9.28,207.410,00000000
9.29,207.847,00000000
9.3,206.100,00000000
9.31,194.756,00000000
9.32,202.607,00000000
9.33,206.536,00000000
9.34,205.226,00000000
9.35,203.043,00000000
9.36,204.353,00000000
9.37,199.116,00000000
9.38,195.192,00000000
9.39,189.964,00000000
9.4,184.306,00000000
9.41,188.222,00000000
9.42,180.393,00000000
9.43,167.803,00000000
9.44,179.089,00000000
9.45,180.393,00000000
9.46,176.048,00000000
9.47,176.917,00000000
9.48,174.311,00000000
9.49,171.707,00000000
9.5,175.614,00000000
9.51,177.351,00000000
9.52,173.443,00000000
9.53,169.537,00000000
9.54,161.302,00000000
9.55,159.137,00000000
9.56,148.758,00000000
9.57,157.839,00000000
9.58,156.973,00000000
9.59,159.570,00000000
9.6,156.540,00000000
9.61,357.553,00000000
9.62,381.847,00000000
9.63,379.143,00000000
9.64,378.692,00000000
9.65,372.837,00000000
9.66,362.493,00000000
9.67,353.065,00000000
9.68,341.862,00000000
9.69,344.101,00000000
9.7,342.310,00000000
9.71,337.387,00000000
9.72,333.363,00000000
9.73,329.788,00000000
9.74,329.788,00000000
9.75,329.788,00000000
9.76,327.108,00000000
9.77,323.537,00000000
9.78,317.293,00000000
9.79,312.392,00000000
9.8,314.174,00000000
9.81,302.604,00000000
9.82,304.827,00000000
9.83,301.715,00000000
9.84,305.272,00000000
9.85,304.382,00000000
9.86,299.493,00000000
9.87,293.276,00000000
9.88,292.832,00000000
9.89,285.293,00000000
9.9,281.749,00000000
9.91,277.764,00000000
9.92,275.994,00000000
9.93,263.179,00000000
9.94,271.130,00000000
9.95,267.595,00000000
9.96,263.179,00000000
9.97,261.414,00000000
9.98,257.003,00000000
9.99,255.681,00000000
10,256.122,00000000
10.01,250.394,00000000
10.02,251.715,00000000
10.03,240.275,00000000
10.04,232.808,00000000
10.05,230.614,00000000
10.06,220.970,00000000
10.07,227.544,00000000
10.08,228.859,00000000
10.09,227.544,00000000
10.1,226.228,00000000
10.11,410.775,00000000
10.12,450.788,00000000
10.13,452.157,00000000
10.14,447.595,00000000
10.15,443.493,00000000
10.16,437.116,00000000
10.17,428.020,00000000
10.18,410.775,00000000
10.19,418.937,00000000
10.2,411.681,00000000
10.21,408.057,00000000
10.22,403.529,00000000
10.23,395.841,00000000
10.24,398.553,00000000
10.25,400.815,00000000
10.26,399.910,00000000
10.27,392.226,00000000
10.28,388.614,00000000
10.29,383.200,00000000
10.3,371.037,00000000
10.31,358.900,00000000
10.32,362.943,00000000
10.33,354.411,00000000
10.34,357.553,00000000
10.35,345.893,00000000
10.36,342.310,00000000
10.37,344.549,00000000
10.38,345.445,00000000
10.39,347.685,00000000
10.4,335.598,00000000
10.41,331.128,00000000
10.42,322.198,00000000
10.43,312.838,00000000
10.44,318.185,00000000
10.45,318.631,00000000
10.46,310.166,00000000
10.47,307.496,00000000
10.48,307.051,00000000
10.49,303.937,00000000
10.5,302.159,00000000
10.51,303.937,00000000
10.52,295.939,00000000
10.53,295.495,00000000
10.54,292.388,00000000
10.55,288.396,00000000
10.56,285.736,00000000
10.57,287.509,00000000
10.58,278.207,00000000
10.59,275.552,00000000
10.6,272.456,00000000
10.61,264.062,00000000
10.62,257.003,00000000
10.63,257.885,00000000
10.64,257.003,00000000
10.65,407.604,00000000
10.66,482.355,00000000
10.67,490.159,00000000
10.68,478.228,00000000
10.69,480.521,00000000
10.7,475.937,00000000
10.71,466.779,00000000
10.72,453.983,00000000
10.73,449.420,00000000
10.74,453.983,00000000
10.75,443.948,00000000
10.76,443.037,00000000
10.77,437.116,00000000
10.78,433.931,00000000
10.79,428.929,00000000
10.8,429.383,00000000
10.81,417.122,00000000
10.82,425.748,00000000
10.83,415.761,00000000
10.84,415.761,00000000
10.85,396.293,00000000
10.86,390.871,00000000
10.87,388.163,00000000
10.88,385.906,00000000
10.89,387.260,00000000
10.9,378.242,00000000
10.91,372.837,00000000
10.92,369.237,00000000
10.93,356.206,00000000
10.94,358.900,00000000
10.95,363.842,00000000
10.96,357.104,00000000
10.97,351.271,00000000
10.98,344.549,00000000
10.99,342.758,00000000
11,334.257,00000000
11.01,337.387,00000000
11.02,328.894,00000000
11.03,324.429,00000000
11.04,319.522,00000000
11.05,317.293,00000000
11.06,307.941,00000000
11.07,313.283,00000000
11.08,311.947,00000000
11.09,314.174,00000000
11.1,314.174,00000000
11.11,310.611,00000000
11.12,299.493,00000000
11.13,298.160,00000000
11.14,289.726,00000000
11.15,284.407,00000000
11.16,283.078,00000000
11.17,463.120,00000000
11.18,1034.338,00000000
11.19,1564.574,00000000
11.2,1938.857,00000000
11.21,3297.005,00000000
11.22,2939.711,00000000
11.23,2675.078,00000000
11.24,2536.790,00000000
11.25,2305.991,00000000
11.26,2072.263,00000000
11.27,1909.996,00000000
11.28,1670.160,00000000
11.29,1583.353,00000000
11.3,1345.753,00000000
11.31,1169.699,00000000
11.32,1216.843,00000000
11.33,1105.516,00000000
11.34,1049.990,00000000
11.35,990.296,00000000
11.36,879.716,00000000
11.37,811.848,00000000
11.38,744.120,00000000
11.39,684.971,00000000
11.4,684.971,00000000
11.41,613.291,00000000
11.42,575.406,00000000
11.43,575.406,00000000
11.44,680.594,00000000
11.45,578.353,00000000
11.46,492.356,00000000
11.47,93.745,00000000
11.48,88.618,00000000
11.49,86.483,00000000
11.5,79.231,00000000
11.51,80.510,00000000
11.52,77.526,00000000
11.53,77.100,00000000
11.54,77.100,00000000
11.55,66.033,00000000
11.56,62.207,00000000
11.57,63.907,00000000
