Timestamp(ms),Current(uA),D0-D7
192.57,162.169,00000000
192.58,160.003,00000000
192.59,157.839,00000000
192.6,159.570,00000000
192.61,159.137,00000000
192.62,158.271,00000000
192.63,157.406,00000000
192.64,156.108,00000000
192.65,154.377,00000000
192.66,152.215,00000000
192.67,151.351,00000000
192.68,150.486,00000000
192.69,148.325,00000000
192.7,147.030,00000000
192.71,145.302,00000000
192.72,144.007,00000000
192.73,140.123,00000000
192.74,139.692,00000000
192.75,137.967,00000000
192.76,136.243,00000000
192.77,136.243,00000000
192.78,136.243,00000000
192.79,136.243,00000000
192.8,134.519,00000000
192.81,132.796,00000000
192.82,131.934,00000000
192.83,130.642,00000000
192.84,128.920,00000000
192.85,127.629,00000000
192.86,126.769,00000000
192.87,127.199,00000000
192.88,125.478,00000000
192.89,125.048,00000000
192.9,122.038,00000000
192.91,122.038,00000000
192.92,118.600,00000000
192.93,116.453,00000000
192.94,115.165,00000000
192.95,116.453,00000000
192.96,116.024,00000000
192.97,117.741,00000000
192.98,116.453,00000000
192.99,114.307,00000000
193,111.303,00000000
193.01,109.587,00000000
193.02,109.587,00000000
193.03,107.015,00000000
193.04,104.444,00000000
193.05,103.159,00000000
193.06,102.302,00000000
193.07,102.731,00000000
193.08,99.734,00000000
193.09,99.306,00000000
193.1,97.594,00000000
193.11,97.166,00000000
193.12,95.883,00000000
193.13,95.028,00000000
193.14,94.600,00000000
193.15,95.028,00000000
193.16,95.883,00000000
193.17,93.318,00000000
193.18,91.181,00000000
193.19,90.754,00000000
193.2,87.337,00000000
193.21,89.472,00000000
193.22,90.326,00000000
193.23,89.472,00000000
193.24,88.191,00000000
193.25,86.910,00000000
193.26,86.056,00000000
193.27,84.349,00000000
193.28,83.495,00000000
193.29,85.202,00000000
193.3,83.495,00000000
193.31,84.349,00000000
193.32,82.642,00000000
193.33,82.216,00000000
193.34,82.216,00000000
193.35,82.216,00000000
193.36,80.083,00000000
193.37,78.804,00000000
193.38,76.247,00000000
193.39,76.247,00000000
193.4,73.266,00000000
193.41,72.414,00000000
193.42,72.840,00000000
193.43,70.712,00000000
193.44,70.286,00000000
193.45,71.137,00000000
193.46,69.010,00000000
193.47,69.010,00000000
193.48,68.159,00000000
193.49,68.159,00000000
193.5,67.308,00000000
193.51,66.458,00000000
193.52,66.883,00000000
193.53,64.757,00000000
193.54,64.332,00000000
193.55,64.757,00000000
193.56,64.332,00000000
193.57,61.358,00000000
193.58,61.782,00000000
193.59,60.508,00000000
193.6,60.083,00000000
193.61,61.782,00000000
193.62,60.083,00000000
193.63,59.234,00000000
193.64,58.809,00000000
193.65,59.659,00000000
193.66,60.083,00000000
193.67,60.933,00000000
193.68,59.659,00000000
193.69,61.782,00000000
193.7,58.385,00000000
193.71,58.385,00000000
193.72,56.687,00000000
193.73,57.960,00000000
193.74,57.111,00000000
193.75,58.385,00000000
193.76,57.960,00000000
193.77,57.960,00000000
193.78,57.536,00000000
193.79,55.838,00000000
193.8,54.990,00000000
193.81,54.141,00000000
193.82,52.869,00000000
193.83,53.293,00000000
193.84,52.021,00000000
193.85,50.749,00000000
193.86,49.901,00000000
193.87,51.597,00000000
193.88,50.325,00000000
193.89,48.630,00000000
193.9,48.206,00000000
193.91,46.511,00000000
193.92,46.088,00000000
193.93,45.241,00000000
193.94,46.088,00000000
193.95,46.935,00000000
193.96,45.241,00000000
193.97,46.511,00000000
193.98,44.394,00000000
193.99,44.394,00000000
194,43.971,00000000
194.01,44.817,00000000
194.02,44.817,00000000
194.03,43.547,00000000
194.04,43.547,00000000
194.05,43.971,00000000
194.06,42.701,00000000
194.07,37.709,00000000
194.08,32.862,00000000
194.09,28.943,00000000
194.1,10.913,00000000
194.11,10.694,00000000
194.12,10.475,00000000
194.13,10.387,00000000
194.14,10.256,00000000
194.15,10.037,00000000
194.16,9.731,00000000
194.17,9.687,00000000
194.18,9.556,00000000
194.19,9.556,00000000
194.2,9.293,00000000
194.21,9.118,00000000
194.22,8.943,00000000
194.23,8.899,00000000
194.24,8.680,00000000
194.25,8.461,00000000
194.26,8.330,00000000
194.27,8.155,00000000
194.28,8.023,00000000
194.29,7.804,00000000
194.3,7.673,00000000
194.31,7.673,00000000
194.32,7.323,00000000
194.33,7.323,00000000
194.34,7.060,00000000
194.35,6.929,00000000
194.36,6.841,00000000
194.37,6.710,00000000
194.38,6.666,00000000
194.39,6.403,00000000
194.4,6.228,00000000
194.41,6.316,00000000
194.42,6.097,00000000
194.43,6.053,00000000
194.44,5.965,00000000
194.45,5.746,00000000
194.46,5.659,00000000
194.47,5.615,00000000
194.48,5.528,00000000
194.49,5.133,00000000
194.5,5.352,00000000
194.51,5.133,00000000
194.52,5.046,00000000
194.53,4.958,00000000
194.54,4.827,00000000
194.55,4.739,00000000
194.56,4.783,00000000
194.57,4.652,00000000
194.58,4.433,00000000
194.59,4.652,00000000
194.6,4.477,00000000
194.61,4.520,00000000
194.62,4.345,00000000
194.63,4.520,00000000
194.64,4.389,00000000
194.65,4.302,00000000
194.66,4.170,00000000
194.67,4.258,00000000
194.68,4.389,00000000
194.69,4.214,00000000
194.7,4.302,00000000
194.71,4.389,00000000
194.72,4.258,00000000
194.73,4.258,00000000
194.74,4.302,00000000
194.75,4.258,00000000
194.76,4.170,00000000
194.77,3.951,00000000
194.78,4.170,00000000
194.79,4.214,00000000
194.8,4.083,00000000
194.81,4.083,00000000
194.82,4.126,00000000
194.83,3.951,00000000
194.84,4.039,00000000
194.85,3.951,00000000
194.86,3.776,00000000
194.87,3.732,00000000
194.88,3.776,00000000
194.89,3.557,00000000
194.9,3.776,00000000
194.91,3.645,00000000
194.92,3.776,00000000
194.93,3.689,00000000
194.94,3.645,00000000
194.95,3.645,00000000
194.96,3.689,00000000
194.97,3.645,00000000
194.98,3.820,00000000
194.99,3.776,00000000
195,3.645,00000000
195.01,3.864,00000000
195.02,3.689,00000000
195.03,3.732,00000000
195.04,3.601,00000000
195.05,3.645,00000000
195.06,3.645,00000000
195.07,3.776,00000000
195.08,3.732,00000000
195.09,3.557,00000000
195.1,3.689,00000000
195.11,3.689,00000000
195.12,3.732,00000000
195.13,3.689,00000000
195.14,3.864,00000000
195.15,3.820,00000000
195.16,3.732,00000000
195.17,3.645,00000000
195.18,3.820,00000000
195.19,3.820,00000000
195.2,16.123,00000000
195.21,26.412,00000000
195.22,27.769,00000000
195.23,27.813,00000000
195.24,27.769,00000000
195.25,27.594,00000000
195.26,27.463,00000000
195.27,27.332,00000000
195.28,27.200,00000000
195.29,27.288,00000000
195.3,27.419,00000000
195.31,27.156,00000000
195.32,27.069,00000000
195.33,26.894,00000000
195.34,26.938,00000000
195.35,26.806,00000000
195.36,26.675,00000000
195.37,26.719,00000000
195.38,26.719,00000000
195.39,26.544,00000000
195.4,26.456,00000000
195.41,26.412,00000000
195.42,26.368,00000000
195.43,26.325,00000000
195.44,26.237,00000000
195.45,26.237,00000000
195.46,26.193,00000000
195.47,26.325,00000000
195.48,26.456,00000000
195.49,26.368,00000000
195.5,26.281,00000000
195.51,26.193,00000000
195.52,26.106,00000000
195.53,26.062,00000000
195.54,25.931,00000000
195.55,46.158,00000000
195.56,105.639,00000000
195.57,171.056,00000000
195.58,225.192,00000000
195.59,468.610,00000000
195.6,464.492,00000000
195.61,457.179,00000000
195.62,449.420,00000000
195.63,443.948,00000000
195.64,436.206,00000000
195.65,432.566,00000000
195.66,428.929,00000000
195.67,499.812,00000000
195.68,6956.176,00000000
195.69,8880.067,00000000
195.7,9295.464,00000000
195.71,7472.084,00000000
195.72,4935.195,00000000
195.73,6935.503,00000000
195.74,5853.875,00000000
195.75,4938.688,00000000
195.76,659.655,00000000
195.77,609.079,00000000
195.78,533.363,00000000
195.79,2462.685,00000000
195.8,2037.970,00000000
195.81,1689.781,00000000
195.82,98.450,00000000
195.83,294.163,00000000
195.84,313.729,00000000
195.85,308.831,00000000
195.86,298.604,00000000
195.87,288.396,00000000
195.88,281.749,00000000
195.89,272.898,00000000
195.9,268.478,00000000
195.91,261.414,00000000
195.92,254.799,00000000
195.93,249.954,00000000
195.94,247.752,00000000
195.95,246.432,00000000
195.96,243.793,00000000
195.97,241.154,00000000
195.98,236.760,00000000
195.99,231.053,00000000
196,228.859,00000000
196.01,225.352,00000000
196.02,226.228,00000000
196.03,226.667,00000000
196.04,225.790,00000000
196.05,222.722,00000000
196.06,220.970,00000000
196.07,218.781,00000000
196.08,215.717,00000000
196.09,211.343,00000000
196.1,210.032,00000000
196.11,206.536,00000000
196.12,203.480,00000000
196.13,199.116,00000000
196.14,196.064,00000000
196.15,193.449,00000000
196.16,191.706,00000000
196.17,189.529,00000000
196.18,188.222,00000000
196.19,188.658,00000000
196.2,187.352,00000000
196.21,187.352,00000000
196.22,213.530,00000000
196.23,397.649,00000000
196.24,413.948,00000000
196.25,407.151,00000000
196.26,400.815,00000000
196.27,396.293,00000000
196.28,395.389,00000000
196.29,393.130,00000000
196.3,390.871,00000000
196.31,389.065,00000000
196.32,384.553,00000000
196.33,380.495,00000000
196.34,376.890,00000000
196.35,371.487,00000000
196.36,366.089,00000000
196.37,359.798,00000000
196.38,355.758,00000000
196.39,349.926,00000000
196.4,347.237,00000000
196.41,345.445,00000000
196.42,338.729,00000000
196.43,336.493,00000000
196.44,334.704,00000000
196.45,330.681,00000000
196.46,328.001,00000000
196.47,327.108,00000000
196.48,323.537,00000000
196.49,321.752,00000000
196.5,319.522,00000000
196.51,315.065,00000000
196.52,311.057,00000000
196.53,307.496,00000000
196.54,303.493,00000000
196.55,300.381,00000000
196.56,297.272,00000000
196.57,294.607,00000000
196.58,289.283,00000000
196.59,284.407,00000000
196.6,280.863,00000000
196.61,275.994,00000000
196.62,273.341,00000000
196.63,271.130,00000000
196.64,267.595,00000000
196.65,265.828,00000000
196.66,264.504,00000000
196.67,258.326,00000000
196.68,255.240,00000000
196.69,252.156,00000000
196.7,248.193,00000000
196.71,246.872,00000000
196.72,245.552,00000000
196.73,242.034,00000000
196.74,239.396,00000000
196.75,238.957,00000000
196.76,237.199,00000000
196.77,234.564,00000000
196.78,233.686,00000000
196.79,235.882,00000000
196.8,236.760,00000000
196.81,232.808,00000000
196.82,227.105,00000000
196.83,222.284,00000000
196.84,218.781,00000000
196.85,213.967,00000000
196.86,211.343,00000000
196.87,210.032,00000000
196.88,206.536,00000000
196.89,205.663,00000000
196.9,205.226,00000000
196.91,205.663,00000000
196.92,204.353,00000000
196.93,199.116,00000000
196.94,195.628,00000000
196.95,191.706,00000000
196.96,187.787,00000000
196.97,185.611,00000000
196.98,183.871,00000000
196.99,180.393,00000000
197,178.654,00000000
197.01,176.482,00000000
197.02,175.614,00000000
197.03,174.311,00000000
197.04,174.745,00000000
197.05,176.048,00000000
197.06,173.009,00000000
197.07,171.707,00000000
197.08,172.141,00000000
197.09,174.311,00000000
197.1,379.593,00000000
197.11,400.815,00000000
197.12,397.649,00000000
197.13,394.033,00000000
197.14,389.517,00000000
197.15,384.102,00000000
197.16,380.495,00000000
197.17,378.242,00000000
197.18,372.387,00000000
197.19,366.539,00000000
197.2,360.696,00000000
197.21,359.349,00000000
197.22,356.655,00000000
197.23,352.168,00000000
197.24,345.893,00000000
197.25,337.834,00000000
197.26,334.257,00000000
197.27,336.940,00000000
197.28,339.624,00000000
197.29,338.282,00000000
197.3,331.128,00000000
197.31,327.108,00000000
197.32,323.537,00000000
197.33,319.522,00000000
197.34,315.511,00000000
197.35,314.174,00000000
197.36,310.611,00000000
197.37,308.831,00000000
197.38,306.606,00000000
197.39,303.048,00000000
197.4,297.716,00000000
197.41,294.607,00000000
197.42,290.170,00000000
197.43,287.066,00000000
197.44,285.293,00000000
197.45,279.978,00000000
197.46,274.667,00000000
197.47,270.688,00000000
197.48,266.711,00000000
197.49,267.595,00000000
197.5,266.270,00000000
197.51,264.504,00000000
197.52,263.621,00000000
197.53,263.621,00000000
197.54,259.649,00000000
197.55,256.122,00000000
197.56,252.156,00000000
197.57,247.312,00000000
197.58,241.154,00000000
197.59,238.957,00000000
197.6,237.199,00000000
197.61,234.125,00000000
197.62,232.369,00000000
197.63,232.808,00000000
197.64,231.053,00000000
197.65,225.352,00000000
197.66,220.970,00000000
197.67,218.781,00000000
197.68,217.905,00000000
197.69,219.219,00000000
197.7,217.467,00000000
197.71,214.842,00000000
197.72,213.967,00000000
197.73,209.595,00000000
197.74,208.721,00000000
197.75,207.410,00000000
197.76,205.663,00000000
197.77,405.340,00000000
197.78,434.386,00000000
197.79,432.566,00000000
197.8,426.202,00000000
197.81,421.660,00000000
197.82,414.854,00000000
197.83,410.322,00000000
197.84,407.604,00000000
197.85,404.887,00000000
197.86,400.362,00000000
197.87,394.485,00000000
197.88,387.260,00000000
197.89,383.651,00000000
197.9,379.593,00000000
197.91,375.539,00000000
197.92,372.837,00000000
197.93,366.089,00000000
197.94,361.146,00000000
197.95,358.002,00000000
197.96,357.104,00000000
197.97,351.720,00000000
197.98,349.926,00000000
197.99,348.133,00000000
198,344.997,00000000
198.01,339.624,00000000
198.02,336.493,00000000
198.03,331.128,00000000
198.04,327.108,00000000
198.05,320.414,00000000
198.06,315.511,00000000
198.07,315.956,00000000
198.08,311.947,00000000
198.09,310.166,00000000
198.1,307.941,00000000
198.11,303.493,00000000
198.12,301.270,00000000
198.13,299.493,00000000
198.14,298.160,00000000
198.15,294.607,00000000
198.16,291.501,00000000
198.17,286.179,00000000
198.18,282.192,00000000
198.19,277.764,00000000
198.2,272.014,00000000
198.21,266.711,00000000
198.22,265.387,00000000
198.23,264.504,00000000
198.24,263.179,00000000
198.25,259.649,00000000
198.26,257.003,00000000
198.27,253.477,00000000
198.28,251.715,00000000
198.29,252.156,00000000
198.3,250.394,00000000
198.31,248.633,00000000
198.32,244.672,00000000
198.33,245.112,00000000
198.34,242.473,00000000
198.35,240.715,00000000
198.36,238.078,00000000
198.37,233.686,00000000
198.38,231.930,00000000
198.39,229.298,00000000
198.4,224.913,00000000
198.41,222.722,00000000
198.42,219.656,00000000
198.43,217.905,00000000
198.44,212.218,00000000
198.45,210.906,00000000
198.46,210.469,00000000
198.47,207.847,00000000
198.48,206.536,00000000
198.49,206.100,00000000
198.5,199.989,00000000
198.51,199.989,00000000
198.52,197.372,00000000
198.53,198.244,00000000
198.54,196.064,00000000
198.55,394.937,00000000
198.56,428.020,00000000
198.57,423.476,00000000
198.58,415.761,00000000
198.59,411.228,00000000
198.6,409.869,00000000
198.61,406.698,00000000
198.62,403.077,00000000
198.63,397.649,00000000
198.64,393.581,00000000
198.65,389.968,00000000
198.66,387.260,00000000
198.67,384.553,00000000
198.68,380.044,00000000
198.69,374.188,00000000
198.7,369.237,00000000
198.71,362.044,00000000
198.72,358.451,00000000
198.73,355.758,00000000
198.74,350.375,00000000
198.75,347.237,00000000
198.76,344.101,00000000
198.77,339.177,00000000
198.78,333.363,00000000
198.79,332.022,00000000
198.8,327.554,00000000
198.81,326.215,00000000
198.82,320.860,00000000
198.83,315.956,00000000
198.84,310.611,00000000
198.85,305.716,00000000
198.86,303.937,00000000
198.87,303.493,00000000
198.88,302.159,00000000
198.89,299.493,00000000
198.9,294.163,00000000
198.91,288.840,00000000
198.92,288.396,00000000
198.93,284.407,00000000
198.94,281.749,00000000
198.95,278.207,00000000
198.96,275.110,00000000
198.97,272.456,00000000
198.98,266.270,00000000
198.99,264.945,00000000
199,262.297,00000000
199.01,262.738,00000000
199.02,260.532,00000000
199.03,257.885,00000000
199.04,256.122,00000000
199.05,253.477,00000000
199.06,249.954,00000000
199.07,248.633,00000000
199.08,245.552,00000000
199.09,242.034,00000000
199.1,242.034,00000000
199.11,238.078,00000000
199.12,235.003,00000000
199.13,231.492,00000000
199.14,226.667,00000000
199.15,223.599,00000000
199.16,220.094,00000000
199.17,215.717,00000000
199.18,214.405,00000000
199.19,213.967,00000000
199.2,212.218,00000000
199.21,207.847,00000000
199.22,208.284,00000000
199.23,205.226,00000000
199.24,206.100,00000000
199.25,207.847,00000000
199.26,206.973,00000000
199.27,202.607,00000000
199.28,200.861,00000000
199.29,199.552,00000000
199.3,196.936,00000000
199.31,193.013,00000000
199.32,192.142,00000000
199.33,190.835,00000000
199.34,188.658,00000000
199.35,293.276,00000000
199.36,408.057,00000000
199.37,418.483,00000000
199.38,416.215,00000000
199.39,410.322,00000000
199.4,405.340,00000000
199.41,399.910,00000000
199.42,397.649,00000000
199.43,395.841,00000000
199.44,391.323,00000000
199.45,386.809,00000000
199.46,382.749,00000000
199.47,376.890,00000000
199.48,372.387,00000000
199.49,367.888,00000000
199.5,366.539,00000000
199.51,362.044,00000000
199.52,357.104,00000000
199.53,349.478,00000000
199.54,344.101,00000000
199.55,340.072,00000000
199.56,335.598,00000000
199.57,330.234,00000000
199.58,325.769,00000000
199.59,324.876,00000000
199.6,322.645,00000000
199.61,322.198,00000000
199.62,318.185,00000000
199.63,313.283,00000000
199.64,305.272,00000000
199.65,301.270,00000000
199.66,299.937,00000000
199.67,296.827,00000000
199.68,296.383,00000000
199.69,294.163,00000000
199.7,293.276,00000000
199.71,290.170,00000000
199.72,285.293,00000000
199.73,282.192,00000000
199.74,278.207,00000000
199.75,275.552,00000000
199.76,272.456,00000000
199.77,267.595,00000000
199.78,267.595,00000000
199.79,265.387,00000000
199.8,262.738,00000000
199.81,259.208,00000000
199.82,258.326,00000000
199.83,258.767,00000000
199.84,258.326,00000000
199.85,254.359,00000000
199.86,251.275,00000000
199.87,245.552,00000000
199.88,240.275,00000000
199.89,238.078,00000000
199.9,235.003,00000000
199.91,233.686,00000000
199.92,231.930,00000000
199.93,228.421,00000000
199.94,224.475,00000000
199.95,220.532,00000000
199.96,215.717,00000000
199.97,211.343,00000000
199.98,209.158,00000000
199.99,206.973,00000000
200,206.100,00000000
200.01,202.607,00000000
200.02,202.170,00000000
200.03,199.552,00000000
200.04,194.756,00000000
200.05,193.449,00000000
200.06,195.192,00000000
200.07,196.064,00000000
200.08,193.884,00000000
200.09,191.706,00000000
200.1,191.706,00000000
200.11,187.352,00000000
200.12,184.741,00000000
200.13,181.262,00000000
200.14,178.654,00000000
200.15,328.894,00000000
200.16,403.077,00000000
200.17,406.698,00000000
200.18,402.172,00000000
200.19,397.197,00000000
200.2,397.197,00000000
200.21,392.678,00000000
200.22,389.517,00000000
200.23,390.420,00000000
200.24,385.004,00000000
200.25,378.692,00000000
200.26,372.387,00000000
200.27,364.291,00000000
200.28,358.451,00000000
200.29,353.963,00000000
200.3,349.478,00000000
200.31,348.133,00000000
200.32,347.237,00000000
200.33,344.101,00000000
200.34,341.862,00000000
200.35,340.519,00000000
200.36,336.940,00000000
200.37,334.257,00000000
200.38,330.234,00000000
200.39,325.769,00000000
200.4,321.306,00000000
200.41,319.076,00000000
200.42,314.174,00000000
200.43,310.166,00000000
200.44,307.941,00000000
200.45,305.272,00000000
200.46,301.715,00000000
200.47,295.495,00000000
200.48,289.283,00000000
200.49,283.521,00000000
200.5,279.535,00000000
200.51,277.764,00000000
200.52,275.994,00000000
200.53,272.898,00000000
200.54,272.898,00000000
200.55,270.688,00000000
200.56,269.804,00000000
200.57,265.387,00000000
200.58,262.738,00000000
200.59,262.738,00000000
200.6,260.090,00000000
200.61,258.326,00000000
200.62,255.240,00000000
200.63,251.715,00000000
200.64,248.633,00000000
200.65,249.513,00000000
200.66,249.073,00000000
200.67,245.992,00000000
200.68,243.793,00000000
200.69,242.034,00000000
200.7,239.396,00000000
200.71,234.564,00000000
200.72,229.737,00000000
200.73,227.544,00000000
200.74,225.352,00000000
200.75,223.160,00000000
200.76,224.037,00000000
200.77,221.846,00000000
200.78,220.970,00000000
200.79,217.905,00000000
200.8,211.781,00000000
200.81,207.847,00000000
200.82,203.043,00000000
200.83,201.298,00000000
200.84,198.244,00000000
200.85,195.628,00000000
200.86,195.192,00000000
200.87,193.449,00000000
200.88,193.013,00000000
200.89,190.835,00000000
200.9,186.917,00000000
200.91,184.306,00000000
200.92,181.262,00000000
200.93,179.958,00000000
200.94,341.862,00000000
200.95,414.854,00000000
200.96,418.029,00000000
200.97,414.854,00000000
200.98,408.963,00000000
200.99,403.529,00000000
201,399.005,00000000
201.01,392.678,00000000
201.02,387.260,00000000
201.03,382.749,00000000
201.04,375.539,00000000
201.05,369.687,00000000
201.06,368.338,00000000
201.07,366.089,00000000
201.08,362.943,00000000
201.09,361.146,00000000
201.1,356.655,00000000
201.11,351.271,00000000
201.12,346.789,00000000
201.13,343.653,00000000
201.14,339.624,00000000
201.15,336.493,00000000
201.16,333.810,00000000
201.17,328.001,00000000
201.18,322.198,00000000
201.19,318.185,00000000
201.2,314.620,00000000
201.21,310.611,00000000
201.22,305.272,00000000
201.23,305.716,00000000
201.24,303.937,00000000
201.25,303.493,00000000
201.26,300.826,00000000
201.27,296.827,00000000
201.28,293.720,00000000
201.29,290.614,00000000
201.3,289.283,00000000
201.31,289.283,00000000
201.32,284.407,00000000
201.33,279.978,00000000
201.34,274.225,00000000
201.35,270.688,00000000
201.36,265.828,00000000
