sample_index,time_us,current_ua,digital_bits
15000,150799.49982464314,605.6726774279372,0
15100,150907.59983286262,1732.0004218299052,0
15200,151028.59982289374,1385.4240902801282,0
15300,151133.89980979264,1807.4638605757466,0
15400,156438.8999249786,419.06290317098205,0
15500,156544.1999118775,320.53238596024875,0
15600,156645.89987136424,269.4761702885402,0
15700,156747.09994345903,123.85999246200186,0
15800,156848.79990294576,269.4761702885402,0
15900,160835.39999090135,580.4143474562624,0
16000,161062.49997392297,1784.2860323159089,0
16100,161285.29980778694,1303.6219229296316,0
16200,161507.99999013543,345.56495996647044,0
16300,161733.89996401966,400.4866736626146,0
16400,166192.39980354905,398.22537295569873,0
16500,166293.59987564385,265.05874466256574,0
16600,166391.4998061955,242.58523807771445,0
16700,166488.999966532,275.666545702082,0
16800,166592.39982254803,584.6227142234911,0
16900,172080.99993877113,1645.0311642103552,0
17000,172188.59982676804,1260.6467345334888,0
17100,172290.19990190864,4087.8391451580133,0
17200,172391.49985834956,400.4866736626146,0
17300,172492.1998102218,397.7732195917652,0
17400,172592.89999492466,265.05874466256574,0
17500,176191.39980524778,118.27257576371365,0
17600,176293.90000365674,1183.427968807916,0
17700,176393.6998322606,906.0443573097722,0
17800,176499.09993633628,2985.8515905659683,0
17900,176598.59987907112,390.5436063465435,0
18000,181717.99997799098,455.9381458787135,0
18100,181820.99983096123,388.73762673456616,0
18200,181921.79990001023,1231.2052660896884,0
18300,182023.19997362792,409.99385337957455,0
18400,182123.89992550015,237.31080813404628,0
18500,187389.39985632896,270.80209202975493,0
18600,187495.69985084236,569.3073667599473,0
18700,187598.49993512034,1295.0225495873085,0
18800,187699.59989003837,1119.213131946932,0
18900,187800.0998403877,3329.9682621216703,0
19000,191267.89993606508,401.84388119656245,0
19100,191369.50001120567,464.16435716074085,0
19200,191468.19994784892,410.9001176940177,0
19300,191567.49988906085,408.18175186048677,0
19400,191669.19984854758,456.39485508049665,0
19500,196795.89988663793,248.30498762854168,0
19600,196899.8999800533,300.0534144207263,0
19700,197000.79993344843,225.90045927613278,0
19800,197100.09987466037,281.4209979240297,0
19900,197203.69996502995,690.0080197174319,0
20000,203004.4998973608,2086.4427939252114,0
20100,203107.89998620749,1897.8392488983504,0
20200,203206.99992589653,1217.8490899315887,0
20300,203307.49987624586,417.70163809394927,0
20400,203406.399814412,229.84747259429187,0
20500,207078.2999508083,423.14862039617304,0
20600,207180.89980073273,254.47144489337288,0
20700,207279.89985607564,279.64975657565583,0
20800,207378.20002250373,677.3438984478931,0
20900,207476.3998389244,1884.7182571302037,0
21000,212789.40001502633,1536.624443497267,0
21100,212889.1998436302,378.3642954317298,0
21200,212986.19988374412,416.34069334926545,0
21300,213083.59992690384,384.22516917844666,0
21400,213180.0998467952,2382.3105486638015,0
21500,213277.29988843203,373.8600241467464,0
21600,218510.7998084277,454.1116649964126,0
21700,218972.49994799495,252.26833789648975,0
21800,219181.69991113245,294.2795287029512,0
21900,219348.99990446866,804.2046040874515,0
22000,219461.79983206093,576.2065226469206,0
22100,222930.69981969893,1985.4371776666376,0
22200,223033.29990245402,373.40979277690565,0
22300,223135.19986346364,428.1461899556696,0
22400,223236.19993403554,244.78442990144555,0
22500,223336.80000156164,276.55145452660486,0
22600,228550.5998879671,630.9505178835382,0
22700,228653.09985354543,1658.0627329271736,0
22800,228753.19980084896,1467.421904427775,0
22900,228853.09997946024,2279.3111478561377,0
23000,228953.6998141557,402.29635489284476,0
23100,232788.29990886152,382.8721259650332,0
23200,232891.8999992311,622.5224032334571,0
23300,232992.79995262623,250.06612071168658,0
23400,233093.60002167523,283.635850440369,0
23500,233193.49996745586,232.4804164681419,0
23600,238396.59988880157,283.1928087521347,0
23700,238496.99995480478,270.80209202975493,0
23800,238593.1999888271,319.64042982405215,0
23900,238689.00001980364,846.5998975446728,0
24000,238786.6999488324,2577.935221890604,0
24100,242575.69992914796,681.5647302465192,0
24200,242676.1998794973,884.801999055497,0
24300,242773.49980548024,2747.7281737014537,0
24400,242870.09984254837,380.1670005352528,0
24500,242966.19999222457,3562.6437907558516,0
24600,248227.4998910725,397.7732195917652,0
24700,248326.99983380735,460.9639046849047,0
24800,248423.59987087548,245.66435577832036,0
24900,248519.7999048978,321.4244844663781,0
25000,248617.29983240366,1080.742761282121,0
25100,253915.00000841916,690.0080197174319,0
25200,254016.1998476833,2466.65612437725,0
25300,254112.7000004053,386.02972509109605,0
25400,254208.6998000741,439.97574708071744,0
25500,254304.7999497503,267.708772928352,0
25600,257926.3998195529,441.34224425278063,0
25700,258036.19995713234,252.70888811089995,0
25800,258137.00002618134,322.31672534244035,0
25900,258237.5998608768,1102.10976985037,0
26000,258338.5999314487,787.2616615253946,0
26100,258438.5999944061,2267.2073325249894,0
26200,263763.09990882874,369.809223147575,0
26300,263974.8998917639,1222.0154023762855,0
26400,264189.2998944968,1080.742761282121,0
26500,264401.6998820007,279.2070352197705,0
26600,264615.89988321066,271.24413712845956,0
26700,268389.89998213947,453.65513375704546,0
26800,268643.2998161763,250.06612071168658,0
26900,269144.40002292395,225.4620802031978,0
27000,269310.9998945147,264.1756866471692,0
27100,269750.899868086,234.23642423370595,0
27200,281670.699827373,284.5220405942871,0
27300,281872.4999669939,618.3091588452468,0
27400,282076.69989205897,1497.6809435972423,0
27500,282277.9999114573,1187.7132935950763,0
27600,282478.89992780983,2300.944127792832,0
27700,282676.599919796,424.9654201230434,0
27800,282881.8999696523,354.0835143628616,0
27900,283084.09987948835,425.87403354137774,0
28000,283286.99991106987,387.83485048347666,0
28100,283485.2999076247,431.32870381997276,0
28200,284943.19994933903,254.03075230902988,0
28300,285259.09991003573,281.4209979240297,0
28400,285372.3999578506,690.0080197174319,0
28500,285481.89997673035,1862.8607766743621,0
28600,286108.79997722805,1458.7813422860515,0
28700,290373.79985675216,5614.049949205483,0
28800,290621.69999815524,1893.465043017748,0
28900,290858.39982144535,373.8600241467464,0
29000,291102.29993239045,2564.563845578736,0
29100,291338.1999824196,81.03469131555279,0
29200,293824.59982298315,1502.0058313101422,0
29300,293930.29981292784,1157.7274012005778,0
29400,294072.899967432,3985.937194330498,0
29500,294199.39988292754,407.27591465584203,0
29600,294301.9999656826,1875.7027557443855,0
29700,299184.50000695884,407.72881546192275,0
29800,299283.399945125,234.67551515630495,0
29900,299379.5999791473,261.0861047565024,0
30000,299476.80002078414,114.83715525643281,0
30100,299584.7000274807,250.50649296368084,0
30200,299684.4998560846,668.9038607243016,0
30300,305091.2998151034,1762.4908770170543,0
30400,305195.60002721846,1277.8303063973037,0
30500,305299.30000193417,468.739457487293,0
30600,305398.799944669,397.7732195917652,0
30700,305498.49988892674,225.4620802031978,0
30800,309060.10000035167,267.708772928352,0
30900,309163.8998594135,240.38693606606336,0
31000,309269.3998478353,276.55145452660486,0
31100,309417.59981215,619.5530603322545,0
31200,309514.8999709636,326.3335711126386,0
31300,314355.09980656207,694.2304773897184,128
31400,314458.2000095397,1753.7766086027204,128
31500,314558.89996141195,1454.4618741520203,128
31600,314659.1999102384,1207.9615680705024,128
31700,314758.8998544961,416.34069334926545,128
31800,320231.9999691099,630.9505178835382,128
31900,320343.70000474155,2060.065862875094,128
32000,320447.8998668492,371.15916981495,128
32100,320549.8999450356,434.0579609533631,128
32200,320650.5000125617,251.3873442451189,128
32300,325139.7998537868,280.09251352402447,128
32400,325244.7999548167,622.5224032334571,128
32500,325346.2999127805,2011.7588290122978,128
32600,325447.99987226725,107.54445008114114,128
32700,325554.29986678064,2457.7684294391265,128
32800,330970.0998943299,1867.2311888497563,128
32900,331075.3998812288,361.26699974985553,128
33000,331179.79997769,434.51296171595277,128
33100,331281.6999386996,239.5078644087853,128
33200,331383.1998966634,434.9679980710254,128
33300,334903.699811548,243.9046463945035,128
33400,335007.80002214015,300.0534144207263,128
33500,335136.89995743334,795.7320488906493,128
33600,335428.99996973574,529.956218964692,128
33700,335904.29998002946,948.5697206598356,128
33800,341267.6998414099,774.5601451616637,128
33900,341397.00001105666,2609.15406847767,128
34000,341523.2999250293,374.7605936638775,128
34100,341629.299800843,446.35547450488536,128
34200,341740.89995212853,268.5924004234797,128
34300,341838.7998826802,304.498958108429,128
34400,345508.3000008017,804.2046040874515,128
34500,345614.3999937922,2475.545987146921,128
34600,345717.2999624163,1972.2836684252804,128
34700,345820.49981690943,372.5094368146739,128
34800,345923.0000153184,436.33332069114306,128
34900,350993.19997243583,248.30498762854168,128
35000,351100.19985586405,273.8971551628346,128
35100,351201.99993252754,597.2510662724982,128
35200,351313.3998494595,317.41116235201673,128
35300,351412.7000235021,715.350895119454,128
35400,356671.30001820624,2104.0382537830274,128
35500,356784.79983471334,1579.9464849409894,128
35600,356886.5000270307,374.3102911090703,128
35700,356989.3999956548,2223.0344171989245,128
35800,357090.49995057285,365.76130513954286,128
35900,360421.59982025623,431.32870381997276,128
36000,360524.500021711,247.42463464186847,128
36100,360622.79995530844,450.9166937629894,128
36200,360728.69994677603,251.82782327456277,128
36300,360831.1000280082,452.285753593843,128
36400,366169.8999349028,254.03075230902988,128
36500,366276.4998152852,321.4244844663781,128
36600,366379.60001826286,957.0812968244903,128
36700,366485.3998925537,744.9422421723311,128
36800,366586.1999616027,2582.3934312436677,128
36900,371845.9999654442,597.2510662724982,128
37000,371958.5998915136,1510.6572326096023,128
37100,372064.2998814583,88.28988201355125,128
37200,372169.49998401105,1924.0958652975894,128
37300,372274.79997090995,1536.624443497267,128
37400,375746.09997682273,367.1102908098714,128
37500,375847.8998206556,436.33332069114306,128
37600,375945.9999855608,618.3091588452468,128
37700,376043.4999130666,2658.2659098024274,128
37800,376141.3998436183,391.8984647766002,128
37900,381207.2998844087,448.1795350983286,128
38000,381309.59984846413,264.1756866471692,128
38100,381408.300017938,287.6248272962212,128
38200,381506.6998358816,774.5601451616637,128
38300,381603.6998759955,2382.3105486638015,128
38400,386924.7999973595,1718.7674214123558,128
38500,387057.6999615878,690.0080197174319,128
38600,387193.89983452857,2280.469775301603,128
38700,387294.09989900887,381.51940308396865,128
38800,387417.20002144575,2832.918119802603,128
38900,387518.7998637557,396.8690196413477,128
39000,391377.1999068558,472.4021004073252,128
39100,391481.4998861402,250.06612071168658,128
39200,391583.2999628037,304.498958108429,128
39300,391687.3999405652,816.917501566806,128
39400,391791.49991832674,706.9011021538993,128
39500,396873.3998481184,2214.206337628354,128
39600,396981.1999704689,368.4595968125488,128
39700,397086.5998417139,436.33332069114306,128
39800,397192.6998347044,248.30498762854168,128
39900,397296.8999296427,290.28574686186687,128
40000,403337.59994246066,580.4143474562624,128
40100,403449.0999765694,2117.2405392342007,128
40200,403552.7999512851,1640.6883918871897,128
40300,403654.49991077185,1259.920120729219,128
40400,403757.59988091886,413.619764856944,128
40500,407147.59984984994,229.84747259429187,128
40600,407251.69982761145,265.941945047895,128
40700,407352.4000123143,508.9550319700617,128
40800,407452.599843964,1597.2904763393096,128
40900,407552.1999038756,1140.604528620089,128
41000,411857.7998597175,7297.286662049887,128
41100,411956.7999150604,1549.615365372572,128
41200,412053.09983342886,1217.794332879909,128
41300,412149.79998767376,416.34069334926545,128
41400,412246.6999106109,383.3231047770212,128
41500,417391.49997010827,419.9705911847532,128
41600,417490.1000224054,248.30498762854168,128
41700,417586.2998235971,288.51165811483696,128
41800,417682.7999763191,241.7058104956044,128
41900,417874.9998100102,287.1814652756382,128
42000,421809.5999676734,269.0342675597683,128
42100,421910.7998069376,450.4604116710046,128
42200,422008.49996879697,254.47144489337288,128
42300,422108.1999130547,112.2620847602666,128
42400,422207.09985122085,1055.1202356104877,128
42500,427300.29998347163,872.0630875975739,128
42600,427407.5999855995,2770.127612044137,128
42700,427510.79984009266,384.67625476788425,128
42800,427616.29982851446,446.35547450488536,128
42900,427715.29988385737,262.40999772617477,128
43000,427816.09995290637,482.02737598354423,128
43100,433154.69985827804,405.0119445126862,128
43200,433259.8999608308,227.21581004983705,128
43300,433362.09980770946,290.28574686186687,128
43400,433463.8000000268,234.23642423370595,128
43500,433565.1998408139,293.8356327951201,128
43600,437291.4999257773,231.1637843650425,128
43700,437397.199915722,279.64975657565583,128
43800,437502.8999056667,278.3216992854491,128
43900,437653.2998867333,308.0579557173816,128
44000,437753.6999527365,753.4017903798491,128
44100,442603.4998614341,2408.924857268356,128
44200,442706.5998315811,2165.690649979123,128
44300,442807.1000147611,363.064294795932,128
44400,442909.69986468554,436.33332069114306,128
44500,443009.49992612004,246.98451153725668,128
44600,448134.09983180463,441.34224425278063,128
44700,448236.2999115139,256.67544170233606,128
44800,448336.6999775171,291.6166871432128,128
44900,448435.79991720617,647.8132506783423,128
45000,448575.5998175591,2227.44926992104,128
45100,453723.79990294576,1954.7532435138862,128
45200,453830.8000192046,366.66059332727866,128
45300,453934.4999939203,418.15535752714374,128
45400,454037.19996102154,239.06838196887108,128
45500,454140.29993116856,294.2795287029512,128
45600,457732.99993015826,559.3806429884215,128
45700,457837.40002661943,1710.2377840042611,128
45800,457939.1998704523,1346.6513071144589,128
45900,458041.1999486387,2338.648056937814,128
46000,458144.2999187857,404.5592572615046,128
46100,463477.30001434684,381.0685666419135,128
46200,463585.4000225663,274.78177924749195,128
46300,463689.39988315105,138.07044954471334,128
46400,463802.2999279201,1363.878235609221,128
46500,463929.4999651611,1033.783034726015,128
46600,469836.3000061363,5340.214616511536,128
46700,469945.0999032706,1222.0154023762855,128
46800,470054.7999236733,4171.408573401608,128
46900,470155.1999896765,410.4469677405546,128
47000,470256.19982741773,433.6029957832567,128
47100,470355.2999999374,258.88032832337916,128
47200,473680.79982697964,111.40401266807682,128
47300,473785.49980930984,263.29277100170555,128
47400,473887.8000061959,578.5904521934845,128
47500,473993.3998789638,1450.1429479758758,128
47600,474092.39993430674,1209.1480468991804,128
47700,479187.29996308684,3981.311519990399,128
47800,479289.6998114884,410.4469677405546,128
47900,479390.2998790145,470.5704942074436,128
48000,479535.7999391854,432.2383138278368,128
48100,479639.2999123782,370.70915200000843,128
48200,483204.7999370843,2635.9342161955983,128
48300,483308.4999118,88.28988201355125,128
48400,483410.4999899864,269.4761702885402,128
48500,483512.29983381927,580.4143474562624,128
48600,483614.09991048276,2011.7588290122978,128
48700,488772.99996092916,1506.3312609809286,128
48800,488877.9998291284,1829.5778503909996,128
48900,488979.7999057919,404.1066056028062,128
49000,489081.6998668015,381.0685666419135,128
49100,489181.6999297589,285.40837311813794,128
49200,494519.0998259932,642.4999073664046,128
49300,494618.8998874277,1523.638399242944,128
49400,494714.99980427325,1299.3219652795267,128
49500,494811.1998382956,2299.385777201225,128
49600,494907.199870795,407.72881546192275,128
49700,498559.599975124,455.4814722694135,128
49800,498662.2999422252,263.29277100170555,128
49900,498762.1000036597,107.97314799864564,128
50000,498863.59996162355,1050.8517115178197,128
50100,498963.00002001226,795.7320488906493,128
50200,504449.7000053525,2747.7281737014537,128
50300,504556.2998857349,555.1755279685141,128
50400,504659.4999730587,1814.822011965553,128
50500,504756.5000131726,1398.3581065773144,128
50600,504853.4998204559,1217.0164104396767,128
50700,509860.2999933064,411.8065243783937,128
50800,509967.0998752117,221.956328949113,128
50900,510069.8999594897,270.80209202975493,128
51000,510174.399940297,536.4852889932728,128
51100,510276.09989978373,1394.0462258536988,128
51200,514080.3998801857,1020.987217689974,128
51300,514190.60002081096,3640.5155519591735,128
51400,514295.50000466406,404.1066056028062,128
51500,514398.8998606801,470.11268163868107,128
51600,514502.2999495268,391.44680970743144,128
51700,514605.6998055428,223.2707187257708,128
51800,520479.99994829297,254.91217307019917,128
51900,520701.0998856276,465.4706639941572,128
52000,520826.2000232935,1338.0410946143986,128
52100,520927.79986560345,906.0443573097722,128
52200,521028.79993617535,3166.5754185483374,128
52300,524760.8998324722,396.4169730548637,128
52400,524864.6999243647,3741.5232722734,128
52500,524966.0999979824,407.72881546192275,128
52600,525067.7999574691,390.5436063465435,128
52700,525174.5998393744,442.2534203299054,128
52800,530855.6000236422,639.3808003651666,128
52900,531027.5999363512,2377.8767274156467,128
53000,531143.7000054866,389.18906824883567,128
53100,531242.5999436527,446.35547450488536,128
53200,531346.2999183685,236.43223477153302,128
53300,544403.9998110384,293.3917724797723,128
53400,544516.1999668926,757.6323774204383,128
53500,544625.5998685956,2284.891673476248,128
53600,544733.4998752922,1902.21399673684,128
53700,544841.4999991655,372.9595969995481,128
53800,544948.4998825938,2765.646640459827,128
53900,545055.7000003755,377.0126403251612,128
54000,545164.6998990327,446.8114362645214,128
54100,545273.1000259519,249.62578405217562,128
54200,545381.3998028636,283.1928087521347,128
54300,546250.1000147313,601.4616008712742,128
54400,546362.5998236239,1854.1215781972332,128
54500,546473.2998516411,1658.0627329271736,128
54600,546582.399867475,1238.3193991719788,128
54700,546692.8998939693,414.0731639577896,128
54800,550560.7998929918,234.67551515630495,128
54900,550673.6999377608,423.60276693916586,128
55000,550786.399981007,249.1854829851478,128
55100,550897.799897939,288.51165811483696,128
55200,551008.699927479,753.4017903798491,128
55300,556120.6999700516,1884.7182571302037,128
55400,556229.6998687088,1506.3312609809286,128
55500,556333.2999590784,424.511166802601,128
55600,556446.6998912394,425.419709035969,128
55700,556559.5999360085,375.21093181116777,128
55800,556666.7998209596,2355.7157505431724,128
55900,560111.6998586804,97.69422150390105,128
56000,560230.4998319596,1359.5706905487004,0
56100,560341.9998660684,1114.9364784859613,0
56200,560452.0998895168,6953.987099388953,0
56300,560562.1000286192,1303.6219229296316,0
56400,565373.3999934047,2372.324199304547,0
56500,565486.2998053432,417.70163809394927,0
56600,565596.0999429226,216.26434153518204,0
56700,565704.7999557108,271.24413712845956,0
56800,565814.7998619825,117.84302362661234,0
56900,571017.9000161588,263.29277100170555,0
57000,571135.7998661697,622.5224032334571,0
57100,571246.099891141,1562.6111648688584,0
57200,571357.499808073,1256.352196462252,0
57300,571473.0999898165,3962.814242208879,0
57400,576521.5000137687,412.2597811093064,0
57500,576636.099955067,446.35547450488536,0
57600,576746.3999800384,431.7834910276631,0
57700,576856.1998847872,367.1102908098714,0
57800,576967.3998001963,723.8028559165562,0
57900,580308.5998632014,940.0603123267282,0
58000,580417.8998805583,270.80209202975493,0
58100,580522.8999815881,559.3806429884215,0
58200,580627.4998467416,283.635850440369,0
58300,580732.1998290718,284.5220405942871,0
58400,586409.3999844044,323.6553536001576,0
58500,586599.0999154747,255.7937362013012,0
58600,586785.9998252243,228.53148115589002,0
58700,586972.099961713,289.8421712863846,0
58800,587156.3998516649,593.0410736316089,0
58900,591204.2998243123,1471.742998435467,0
59000,591318.7998812646,1076.4709854421315,0
59100,591437.6999717206,3782.9202155271605,0
59200,591558.9998476207,410.4469677405546,0
59300,591664.2998345196,464.6217070272217,0
59400,596617.7999507636,1286.4253440765322,0
59500,596728.399861604,375.6613055509414,0
59600,596835.8998652548,414.9800689369303,0
59700,596943.0999830365,239.06838196887108,0
59800,597056.2999136746,286.7381388475384,0
59900,597163.3000299335,517.3538808942533,0
60000,600959.5999494195,304.05424357348437,0
60100,601065.4999408871,273.45489650923076,0
60200,601169.2997999489,452.7421780557605,0
60300,601282.0999603719,252.70888811089995,0
60400,601386.999944225,307.6129564425714,0
60500,606640.1998978108,1012.4593827887138,0
60600,606744.9999973178,893.2973164835464,0
60700,606845.1998289675,3180.1646619307166,0
60800,606945.3000091016,390.9951902307459,0
60900,607045.4998407513,447.723466561243,0
61000,611852.2000033408,270.80209202975493,0
61100,611955.399857834,454.56823182826304,0
61200,612055.3999207914,255.35293683950857,0
61300,612154.6998620033,148.86175188496654,0
61400,612253.8999188691,1050.8517115178197,0
61500,617370.1998777688,867.81786769404,0
61600,617474.399972707,2591.3114758234537,0
61700,617575.699929148,1106.38479743768,0
61800,617676.0999951512,3466.6655034074215,0
61900,617776.1999424547,396.4169730548637,0
62000,622062.3999834061,461.8781417155848,0
62100,622171.3998820633,1277.8303063973037,0
62200,622275.9999800473,373.40979277690565,0
62300,622381.0999654233,420.4244885803636,0
62400,622484.4998214394,228.97010937620743,0
62500,627574.2999278009,282.7498026563836,0
62600,627678.3999055624,235.55380377895258,0
62700,627776.9999578595,287.1814652756382,0
62800,627876.6999021173,269.0342675597683,0
62900,627976.099960506,442.7090617571925,0
63000,632362.2998315841,258.88032832337916,0
63100,632576.9999530166,462.7925211161977,0
63200,632788.899820298,432.2383138278368,0
63300,632933.699991554,677.3438984478931,0
63400,633036.5999601781,2644.865267764669,0
63500,637394.4999650121,386.02972509109605,0
63600,637498.1999397278,442.7090617571925,0
63700,637596.7999920249,243.46480802975728,0
63800,637695.4999286681,436.7884994161487,0
63900,637797.7000083774,259.32141242503747,0
64000,642966.1000147462,309.83830874145474,0
64100,643075.5998007953,880.5551532783023,0
64200,643176.7998728901,889.0493867905782,0
64300,643277.3999404162,2373.443448125378,0
64400,643378.4998953342,374.3102911090703,0
64500,643479.0999628603,454.1116649964126,0
64600,647090.9998752177,246.10437210548258,0
64700,647190.6998194754,475.1505774816438,0
64800,647289.5999904722,395.0610468503112,0
64900,647387.59980537,452.285753593843,0
65000,647487.4999839813,433.1480662056336,0
65100,653219.3999737501,365.3117144343997,0
65200,653368.6998300254,1059.389301661043,0
65300,653479.1998565197,867.81786769404,0
65400,653588.4998738766,2999.3757990019267,0
65500,653697.7998912334,392.35015543825216,0
65600,658551.8999490887,466.9089902468737,0
65700,658657.1999359876,389.18906824883567,0
65800,658759.8999030888,455.9381458787135,0
65900,658865.1000056416,257.99826689751234,0
66000,658967.699855566,112.6911741950863,0
